A_re,0.198407941953,0.233681260691,0.263343952516,0.288898850697,0.311157822270,0.330610565410,0.347574962612,0.362268865040,0.374848280527,0.385429365808,0.394101885507,0.400937853974,0.405997302864,0.409332253492,0.410989523783,0.411012753108,0.409443886696,0.406324276788,0.401695505511,0.395600001322,0.388081499202,0.379185380390,0.368958917610,0.357451444941,0.344714466679,0.330801716129,0.315769172740,0.299675044235,0.282579718973,0.264545692821,0.245637474012,0.225921468919,0.205465851191,0.184340416393,0.162616423975,0.140366428241,0.117664099773,0.094584038663,0.071201580785,0.047592598273,0.023833295272
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.198407941953,-0.233681260691,-0.263343952516,-0.288898850697,-0.311157822270,-0.330610565410,-0.347574962612,-0.362268865040,-0.374848280527,-0.385429365808,-0.394101885507,-0.400937853974,-0.405997302864,-0.409332253492,-0.410989523783,-0.411012753108,-0.409443886696,-0.406324276788,-0.401695505511,-0.395600001322,-0.388081499202,-0.379185380390,-0.368958917610,-0.357451444941,-0.344714466679,-0.330801716129,-0.315769172740,-0.299675044235,-0.282579718973,-0.264545692821,-0.245637474012,-0.225921468919,-0.205465851191,-0.184340416393,-0.162616423975,-0.140366428241,-0.117664099773,-0.094584038663,-0.071201580785,-0.047592598273,-0.023833295272
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.998469096514
