A_re,0.230093282691,0.270566493144,0.304257458422,0.332880829370,0.357354653728,0.378227916459,0.395854699375,0.410477258952,0.422270177874,0.431365758540,0.437869534073,0.441870198219,0.443446201336,0.442670259629,0.439612505018,0.434342718101,0.426931923064,0.417453525963,0.405984117609,0.392604024196,0.377397663940,0.360453751520,0.341865380844,0.321730008954,0.300149358426,0.277229251765,0.253079388497,0.227813073625,0.201546904653,0.174400423222,0.146495736606,0.117957113681,0.088910559469,0.059483372029,0.029803685138
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.230093282691,-0.270566493144,-0.304257458422,-0.332880829370,-0.357354653728,-0.378227916459,-0.395854699375,-0.410477258952,-0.422270177874,-0.431365758540,-0.437869534073,-0.441870198219,-0.443446201336,-0.442670259629,-0.439612505018,-0.434342718101,-0.426931923064,-0.417453525963,-0.405984117609,-0.392604024196,-0.377397663940,-0.360453751520,-0.341865380844,-0.321730008954,-0.300149358426,-0.277229251765,-0.253079388497,-0.227813073625,-0.201546904653,-0.174400423222,-0.146495736606,-0.117957113681,-0.088910559469,-0.059483372029,-0.029803685138
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.997938720321
