A_re,0.164433906678,0.193947714443,0.218990809161,0.240827874656,0.260148279208,0.277371850532,0.292773637320,0.306543526536,0.318817987773,0.329698373190,0.339262130538,0.347570014497,0.354670910530,0.360605168413,0.365406969528,0.369106047127,0.371728960960,0.373300057377,0.373842202471,0.373377348224,0.371926973532,0.369512429920,0.366155213562,0.361877179459,0.356700709644,0.350648844344,0.343745382963,0.336014960180,0.327483101308,0.318176260200,0.308121842324,0.297348215108,0.285884707314,0.273761598830,0.261010102086,0.247662336081,0.233751293871,0.219310804250,0.204375488245,0.188980710993,0.173162529490,0.156957636640,0.140403302026,0.123537309754,0.106397893714,0.089023670567,0.071453570762,0.053726767846,0.035882606355,0.017960528514
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.164433906678,-0.193947714443,-0.218990809161,-0.240827874656,-0.260148279208,-0.277371850532,-0.292773637320,-0.306543526536,-0.318817987773,-0.329698373190,-0.339262130538,-0.347570014497,-0.354670910530,-0.360605168413,-0.365406969528,-0.369106047127,-0.371728960960,-0.373300057377,-0.373842202471,-0.373377348224,-0.371926973532,-0.369512429920,-0.366155213562,-0.361877179459,-0.356700709644,-0.350648844344,-0.343745382963,-0.336014960180,-0.327483101308,-0.318176260200,-0.308121842324,-0.297348215108,-0.285884707314,-0.273761598830,-0.261010102086,-0.247662336081,-0.233751293871,-0.219310804250,-0.204375488245,-0.188980710993,-0.173162529490,-0.156957636640,-0.140403302026,-0.123537309754,-0.106397893714,-0.089023670567,-0.071453570762,-0.053726767846,-0.035882606355,-0.017960528514
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.998949586833
