A_re,0.464915816456,0.536011425158,0.586804263320,0.620308454305,0.638138911066,0.641373990556,0.630901542150,0.607578581676,0.572310164492,0.526088114046,0.470007490634,0.405269539911,0.333175801928,0.255116117476,0.172552280270,0.086998556475
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.464915816456,-0.536011425158,-0.586804263320,-0.620308454305,-0.638138911066,-0.641373990556,-0.630901542150,-0.607578581676,-0.572310164492,-0.526088114046,-0.470007490634,-0.405269539911,-0.333175801928,-0.255116117476,-0.172552280270,-0.086998556475
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.991465494411
