A_re,0.337971354541,0.394529909240,0.439309921261,0.474669900671,0.501840813294,0.521553645502,0.534294148369,0.540423741545,0.540243203272,0.534028705114,0.522053167089,0.504599207961,0.481966964865,0.454478600800,0.422480565557,0.386344265109,0.346465560804,0.303263381639,0.257177648930,0.208666660162,0.158204045252,0.106275386570,0.053374579448
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.337971354541,-0.394529909240,-0.439309921261,-0.474669900671,-0.501840813294,-0.521553645502,-0.534294148369,-0.540423741545,-0.540243203272,-0.534028705114,-0.522053167089,-0.504599207961,-0.481966964865,-0.454478600800,-0.422480565557,-0.386344265109,-0.346465560804,-0.303263381639,-0.257177648930,-0.208666660162,-0.158204045252,-0.106275386570,-0.053374579448
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.995529479972
