A_re,0.273804375130,0.321127548121,0.359849464916,0.391959803399,0.418510976977,0.440126697007,0.457208883296,0.470036221905,0.478816437280,0.483716257611,0.484879615377,0.482439186752,0.476523933623,0.467264125308,0.454794701285,0.439257499008,0.420802677834,0.399589555196,0.375787000590,0.349573488301,0.321136880913,0.290673996522,0.258389999683,0.224497647299,0.189216414522,0.152771521418,0.115392878041,0.077313963360,0.038770651805
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.273804375130,-0.321127548121,-0.359849464916,-0.391959803399,-0.418510976977,-0.440126697007,-0.457208883296,-0.470036221905,-0.478816437280,-0.483716257611,-0.484879615377,-0.482439186752,-0.476523933623,-0.467264125308,-0.454794701285,-0.439257499008,-0.420802677834,-0.399589555196,-0.375787000590,-0.349573488301,-0.321136880913,-0.290673996522,-0.258389999683,-0.224497647299,-0.189216414522,-0.152771521418,-0.115392878041,-0.077313963360,-0.038770651805
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,8.042477193190
# dEdt,1.000000000000
# lambda_max,0.997075696199
