A_re,0.524863586890,0.608102046422,0.670219491261,0.714697219433,0.743360979916,0.757355387740,0.757537243091,0.744659877458,0.719467605910,0.682746144462,0.635349117225,0.578210413100,0.512347531665,0.438858831141,0.358916449760,0.273756057128,0.184664247363,0.092964185672
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.524863586890,-0.608102046422,-0.670219491261,-0.714697219433,-0.743360979916,-0.757355387740,-0.757537243091,-0.744659877458,-0.719467605910,-0.682746144462,-0.635349117225,-0.578210413100,-0.512347531665,-0.438858831141,-0.358916449760,-0.273756057128,-0.184664247363,-0.092964185672
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.993062606920
