A_re,0.141096943571,0.166700542800,0.188646617759,0.208040375032,0.225491104819,0.241374719947,0.255940990844,0.269364847319,0.281773728809,0.293263371549,0.303907495083,0.313764041013,0.322879353173,0.331291072039,0.339030195295,0.346122580027,0.352590060650,0.358451295916,0.363722420916,0.368417556021,0.372549209139,0.376128597199,0.379165905634,0.381670499684,0.383651097837,0.385115915172,0.386072782584,0.386529246460,0.386492652411,0.385970215868,0.384969081790,0.383496375267,0.381559244477,0.379164897150,0.376320631511,0.373033862483,0.369312143808,0.365163186619,0.360594874915,0.355615278338,0.350232662546,0.344455497486,0.338292463767,0.331752457368,0.324844592829,0.317578205078,0.309962850036,0.302008304102,0.293724562621,0.285121837426,0.276210553528,0.267001345028,0.257505050308,0.247732706561,0.237695543713,0.227404977780,0.216872603699,0.206110187678,0.195129659101,0.183943102015,0.172562746237,0.161000958105,0.149270230902,0.137383174982,0.125352507618,0.113191042596,0.100911679582,0.088527393274,0.076051222374,0.063496258381,0.050875634245,0.038202512883,0.025490075586,0.012751510328
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.141096943571,-0.166700542800,-0.188646617759,-0.208040375032,-0.225491104819,-0.241374719947,-0.255940990844,-0.269364847319,-0.281773728809,-0.293263371549,-0.303907495083,-0.313764041013,-0.322879353173,-0.331291072039,-0.339030195295,-0.346122580027,-0.352590060650,-0.358451295916,-0.363722420916,-0.368417556021,-0.372549209139,-0.376128597199,-0.379165905634,-0.381670499684,-0.383651097837,-0.385115915172,-0.386072782584,-0.386529246460,-0.386492652411,-0.385970215868,-0.384969081790,-0.383496375267,-0.381559244478,-0.379164897150,-0.376320631511,-0.373033862483,-0.369312143808,-0.365163186619,-0.360594874915,-0.355615278338,-0.350232662546,-0.344455497486,-0.338292463767,-0.331752457368,-0.324844592829,-0.317578205078,-0.309962850036,-0.302008304102,-0.293724562621,-0.285121837426,-0.276210553528,-0.267001345028,-0.257505050308,-0.247732706561,-0.237695543713,-0.227404977780,-0.216872603699,-0.206110187678,-0.195129659101,-0.183943102015,-0.172562746237,-0.161000958105,-0.149270230902,-0.137383174982,-0.125352507618,-0.113191042596,-0.100911679582,-0.088527393274,-0.076051222374,-0.063496258381,-0.050875634245,-0.038202512883,-0.025490075586,-0.012751510328
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999505610462
