A_re,0.085340508019,0.100921500113,0.114351475690,0.126306006282,0.137160061828,0.147146869116,0.156422841927,0.165098667765,0.173255894977,0.180956515933,0.188248852651,0.195171351357,0.201755127645,0.208025730694,0.214004400637,0.219708986304,0.225154629024,0.230354281421,0.235319107345,0.240058794561,0.244581802372,0.248895559949,0.253006626844,0.256920824123,0.260643342418,0.264178831669,0.267531476198,0.270705057936,0.273703009994,0.276528462332,0.279184280883,0.281673101235,0.283997357786,0.286159309053,0.288161059768,0.290004580214,0.291691723219,0.293224239138,0.294603789101,0.295831956763,0.296910258750,0.297840153969,0.298623051933,0.299260320209,0.299753291098,0.300103267644,0.300311529040,0.300379335499,0.300307932651,0.300098555522,0.299752432122,0.299270786700,0.298654842689,0.297905825373,0.297024964301,0.296013495481,0.294872663357,0.293603722605,0.292207939752,0.290686594642,0.289040981756,0.287272411395,0.285382210749,0.283371724846,0.281242317404,0.278995371580,0.276632290633,0.274154498505,0.271563440325,0.268860582835,0.266047414759,0.263125447099,0.260096213381,0.256961269839,0.253722195550,0.250380592523,0.246938085734,0.243396323128,0.239756975573,0.236021736776,0.232192323167,0.228270473741,0.224257949874,0.220156535107,0.215968034893,0.211694276326,0.207337107837,0.202898398864,0.198380039505,0.193783940138,0.189112031023,0.184366261887,0.179548601485,0.174661037139,0.169705574264,0.164684235877,0.159599062081,0.154452109544,0.149245450957,0.143981174475,0.138661383152,0.133288194355,0.127863739170,0.122390161797,0.116869618927,0.111304279117,0.105696322148,0.100047938378,0.094361328081,0.088638700783,0.082882274586,0.077094275483,0.071276936671,0.065432497853,0.059563204534,0.053671307315,0.047759061173,0.041828724750,0.035882559621,0.029922829569,0.023951799856,0.017971736481,0.011984905450,0.005993572028
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.085340508019,-0.100921500113,-0.114351475690,-0.126306006282,-0.137160061828,-0.147146869116,-0.156422841927,-0.165098667765,-0.173255894977,-0.180956515933,-0.188248852651,-0.195171351357,-0.201755127645,-0.208025730694,-0.214004400637,-0.219708986304,-0.225154629024,-0.230354281421,-0.235319107345,-0.240058794561,-0.244581802372,-0.248895559949,-0.253006626844,-0.256920824123,-0.260643342418,-0.264178831669,-0.267531476198,-0.270705057936,-0.273703009994,-0.276528462332,-0.279184280883,-0.281673101235,-0.283997357786,-0.286159309053,-0.288161059768,-0.290004580214,-0.291691723219,-0.293224239138,-0.294603789101,-0.295831956763,-0.296910258750,-0.297840153969,-0.298623051933,-0.299260320209,-0.299753291098,-0.300103267644,-0.300311529040,-0.300379335499,-0.300307932651,-0.300098555522,-0.299752432122,-0.299270786700,-0.298654842689,-0.297905825373,-0.297024964301,-0.296013495481,-0.294872663357,-0.293603722605,-0.292207939752,-0.290686594642,-0.289040981756,-0.287272411395,-0.285382210749,-0.283371724846,-0.281242317404,-0.278995371580,-0.276632290633,-0.274154498505,-0.271563440325,-0.268860582835,-0.266047414759,-0.263125447099,-0.260096213381,-0.256961269839,-0.253722195550,-0.250380592523,-0.246938085734,-0.243396323128,-0.239756975573,-0.236021736776,-0.232192323167,-0.228270473741,-0.224257949874,-0.220156535107,-0.215968034893,-0.211694276326,-0.207337107837,-0.202898398864,-0.198380039505,-0.193783940138,-0.189112031023,-0.184366261887,-0.179548601485,-0.174661037139,-0.169705574264,-0.164684235877,-0.159599062081,-0.154452109544,-0.149245450957,-0.143981174475,-0.138661383152,-0.133288194355,-0.127863739170,-0.122390161797,-0.116869618927,-0.111304279117,-0.105696322148,-0.100047938378,-0.094361328081,-0.088638700783,-0.082882274586,-0.077094275483,-0.071276936671,-0.065432497853,-0.059563204534,-0.053671307315,-0.047759061173,-0.041828724750,-0.035882559621,-0.029922829569,-0.023951799856,-0.017971736481,-0.011984905450,-0.005993572028
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999819262055
