A_re,0.129273488443,0.152768051656,0.172935035706,0.190789731660,0.206892807655,0.221590871958,0.235114748073,0.247626498793,0.259244500938,0.270057922151,0.280135605388,0.289531792444,0.298289959825,0.306445475414,0.314027490280,0.321060318235,0.327564462810,0.333557395646,0.339054155913,0.344067818465,0.348609864100,0.352690475696,0.356318777499,0.359503030228,0.362250791472,0.364569048546,0.366464329261,0.367942794838,0.369010318265,0.369672550685,0.369934977883,0.369802968507,0.369281815365,0.368376770867,0.367093077499,0.365435994042,0.363410818146,0.361022905753,0.358277687779,0.355180684410,0.351737517302,0.347953919943,0.343835746375,0.339388978474,0.334619731935,0.329534261091,0.324138962703,0.318440378797,0.312445198658,0.306160260044,0.299592549697,0.292749203206,0.285637504284,0.278264883490,0.270638916459,0.262767321665,0.254657957757,0.246318820491,0.237758039305,0.228983873540,0.220004708345,0.210829050291,0.201465522701,0.191922860723,0.182209906167,0.172335602113,0.162308987318,0.152139190418,0.141835423963,0.131406978278,0.120863215170,0.110213561495,0.099467502597,0.088634575621,0.077724362727,0.066746484195,0.055710591449,0.044626360002,0.033503482333,0.022351660697,0.011180599896
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.129273488443,-0.152768051656,-0.172935035706,-0.190789731660,-0.206892807655,-0.221590871958,-0.235114748073,-0.247626498793,-0.259244500938,-0.270057922151,-0.280135605388,-0.289531792444,-0.298289959825,-0.306445475414,-0.314027490280,-0.321060318235,-0.327564462810,-0.333557395646,-0.339054155913,-0.344067818465,-0.348609864100,-0.352690475696,-0.356318777499,-0.359503030228,-0.362250791472,-0.364569048546,-0.366464329261,-0.367942794838,-0.369010318265,-0.369672550685,-0.369934977883,-0.369802968507,-0.369281815365,-0.368376770867,-0.367093077499,-0.365435994042,-0.363410818146,-0.361022905753,-0.358277687779,-0.355180684410,-0.351737517302,-0.347953919943,-0.343835746375,-0.339388978474,-0.334619731935,-0.329534261091,-0.324138962703,-0.318440378797,-0.312445198658,-0.306160260044,-0.299592549697,-0.292749203206,-0.285637504284,-0.278264883490,-0.270638916459,-0.262767321665,-0.254657957757,-0.246318820491,-0.237758039305,-0.228983873540,-0.220004708345,-0.210829050291,-0.201465522701,-0.191922860723,-0.182209906167,-0.172335602113,-0.162308987318,-0.152139190418,-0.141835423963,-0.131406978278,-0.120863215170,-0.110213561495,-0.099467502597,-0.088634575621,-0.077724362727,-0.066746484195,-0.055710591449,-0.044626360002,-0.033503482333,-0.022351660697,-0.011180599896
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999585066767
