A_re,0.079089444127,0.093536315452,0.105994348440,0.117090173648,0.127171792779,0.136455806248,0.145087592906,0.153170124323,0.160779340536,0.167973034096,0.174796306804,0.181285088097,0.187468495203,0.193370469297,0.199010941732,0.204406685349,0.209571948862,0.214518938218,0.219258187711,0.223798850186,0.228148926869,0.232315451482,0.236304639273,0.240122008774,0.243772482151,0.247260468561,0.250589933893,0.253764459513,0.256787292059,0.259661385883,0.262389439429,0.264973926563,0.267417123689,0.269721133311,0.271887904598,0.273919251402,0.275816868090,0.277582343521,0.279217173410,0.280722771298,0.282100478325,0.283351571946,0.284477273724,0.285478756330,0.286357149820,0.287113547296,0.287749010006,0.288264571959,0.288661244096,0.288940018074,0.289101869699,0.289147762046,0.289078648295,0.288895474314,0.288599181017,0.288190706502,0.287670988017,0.287040963736,0.286301574398,0.285453764784,0.284498485081,0.283436692114,0.282269350472,0.280997433539,0.279621924421,0.278143816792,0.276564115669,0.274883838094,0.273104013771,0.271225685618,0.269249910276,0.267177758551,0.265010315817,0.262748682357,0.260393973670,0.257947320731,0.255409870210,0.252782784660,0.250067242660,0.247264438935,0.244375584435,0.241401906396,0.238344648364,0.235205070190,0.231984448016,0.228684074214,0.225305257324,0.221849321958,0.218317608684,0.214711473897,0.211032289666,0.207281443565,0.203460338485,0.199570392438,0.195613038329,0.191589723735,0.187501910649,0.183351075227,0.179138707510,0.174866311141,0.170535403069,0.166147513238,0.161704184268,0.157206971128,0.152657440792,0.148057171895,0.143407754367,0.138710789076,0.133967887441,0.129180671061,0.124350771311,0.119479828955,0.114569493732,0.109621423949,0.104637286060,0.099618754245,0.094567509974,0.089485241576,0.084373643799,0.079234417359,0.074069268495,0.068879908513,0.063668053324,0.058435422986,0.053183741236,0.047914735019,0.042630134018,0.037331670177,0.032021077222,0.026700090185,0.021370444914,0.016033877594,0.010692124259,0.005346920305
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.079089444127,-0.093536315452,-0.105994348440,-0.117090173648,-0.127171792779,-0.136455806248,-0.145087592906,-0.153170124323,-0.160779340536,-0.167973034096,-0.174796306804,-0.181285088097,-0.187468495203,-0.193370469297,-0.199010941732,-0.204406685349,-0.209571948862,-0.214518938218,-0.219258187711,-0.223798850186,-0.228148926869,-0.232315451482,-0.236304639273,-0.240122008774,-0.243772482151,-0.247260468561,-0.250589933893,-0.253764459513,-0.256787292059,-0.259661385883,-0.262389439429,-0.264973926563,-0.267417123689,-0.269721133311,-0.271887904598,-0.273919251402,-0.275816868090,-0.277582343521,-0.279217173410,-0.280722771298,-0.282100478325,-0.283351571946,-0.284477273724,-0.285478756330,-0.286357149820,-0.287113547296,-0.287749010006,-0.288264571959,-0.288661244096,-0.288940018074,-0.289101869699,-0.289147762046,-0.289078648295,-0.288895474314,-0.288599181017,-0.288190706502,-0.287670988017,-0.287040963736,-0.286301574398,-0.285453764784,-0.284498485081,-0.283436692114,-0.282269350472,-0.280997433539,-0.279621924421,-0.278143816792,-0.276564115669,-0.274883838094,-0.273104013771,-0.271225685618,-0.269249910276,-0.267177758551,-0.265010315817,-0.262748682357,-0.260393973670,-0.257947320731,-0.255409870210,-0.252782784660,-0.250067242660,-0.247264438935,-0.244375584435,-0.241401906396,-0.238344648364,-0.235205070190,-0.231984448016,-0.228684074214,-0.225305257324,-0.221849321958,-0.218317608684,-0.214711473897,-0.211032289666,-0.207281443565,-0.203460338485,-0.199570392438,-0.195613038329,-0.191589723735,-0.187501910649,-0.183351075227,-0.179138707510,-0.174866311141,-0.170535403069,-0.166147513238,-0.161704184268,-0.157206971128,-0.152657440792,-0.148057171895,-0.143407754367,-0.138710789076,-0.133967887442,-0.129180671061,-0.124350771311,-0.119479828955,-0.114569493732,-0.109621423949,-0.104637286060,-0.099618754245,-0.094567509974,-0.089485241576,-0.084373643799,-0.079234417359,-0.074069268495,-0.068879908513,-0.063668053324,-0.058435422986,-0.053183741236,-0.047914735019,-0.042630134018,-0.037331670177,-0.032021077222,-0.026700090185,-0.021370444914,-0.016033877594,-0.010692124259,-0.005346920305
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999844778482
