A_re,0.091100767063,0.107725275148,0.122048317891,0.134790448269,0.146351380683,0.156979565994,0.166841497933,0.176054892900,0.184706392602,0.192861790900,0.200572314198,0.207878670152,0.214813763016,0.221404575647,0.227673510683,0.233639369333,0.239318080611,0.244723254519,0.249866608439,0.254758300483,0.259407193432,0.263821066116,0.268006784463,0.271970441221,0.275717471073,0.279252746221,0.282580656342,0.285705175910,0.288629921224,0.291358199009,0.293893048041,0.296237274976,0.298393485337,0.300364110417,0.302151430741,0.303757596590,0.305184646029,0.306434520780,0.307509080248,0.308410113944,0.309139352521,0.309698477588,0.310089130473,0.310312920042,0.310371429711,0.310266223718,0.309998852756,0.309570859039,0.308983780847,0.308239156620,0.307338528644,0.306283446359,0.305075469345,0.303716170001,0.302207135952,0.300549972211,0.298746303108,0.296797774027,0.294706052938,0.292472831768,0.290099827610,0.287588783782,0.284941470754,0.282159686953,0.279245259447,0.276200044525,0.273025928174,0.269724826470,0.266298685870,0.262749483438,0.259079226982,0.255289955125,0.251383737312,0.247362673750,0.243228895288,0.238984563245,0.234631869183,0.230173034631,0.225610310758,0.220945978011,0.216182345699,0.211321751544,0.206366561194,0.201319167696,0.196181990938,0.190957477058,0.185648097820,0.180256349960,0.174784754510,0.169235856088,0.163612222165,0.157916442310,0.152151127408,0.146318908863,0.140422437768,0.134464384070,0.128447435706,0.122374297725,0.116247691391,0.110070353274,0.103845034320,0.097574498917,0.091261523932,0.084908897753,0.078519419304,0.072095897060,0.065641148046,0.059157996828,0.052649274494,0.046117817629,0.039566467283,0.032998067929,0.026415466418,0.019821510925,0.013219049896,0.006610930988
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.091100767063,-0.107725275148,-0.122048317891,-0.134790448269,-0.146351380683,-0.156979565994,-0.166841497933,-0.176054892900,-0.184706392602,-0.192861790900,-0.200572314198,-0.207878670152,-0.214813763016,-0.221404575647,-0.227673510683,-0.233639369333,-0.239318080611,-0.244723254519,-0.249866608439,-0.254758300483,-0.259407193432,-0.263821066116,-0.268006784463,-0.271970441221,-0.275717471073,-0.279252746221,-0.282580656342,-0.285705175910,-0.288629921224,-0.291358199009,-0.293893048041,-0.296237274976,-0.298393485337,-0.300364110417,-0.302151430741,-0.303757596590,-0.305184646029,-0.306434520780,-0.307509080248,-0.308410113944,-0.309139352521,-0.309698477588,-0.310089130473,-0.310312920042,-0.310371429711,-0.310266223718,-0.309998852756,-0.309570859039,-0.308983780847,-0.308239156620,-0.307338528644,-0.306283446359,-0.305075469345,-0.303716170001,-0.302207135952,-0.300549972211,-0.298746303108,-0.296797774027,-0.294706052938,-0.292472831768,-0.290099827610,-0.287588783782,-0.284941470754,-0.282159686953,-0.279245259447,-0.276200044525,-0.273025928174,-0.269724826470,-0.266298685870,-0.262749483438,-0.259079226982,-0.255289955125,-0.251383737312,-0.247362673750,-0.243228895288,-0.238984563245,-0.234631869183,-0.230173034631,-0.225610310758,-0.220945978011,-0.216182345699,-0.211321751544,-0.206366561194,-0.201319167696,-0.196181990938,-0.190957477058,-0.185648097820,-0.180256349960,-0.174784754510,-0.169235856088,-0.163612222165,-0.157916442310,-0.152151127408,-0.146318908863,-0.140422437768,-0.134464384070,-0.128447435706,-0.122374297725,-0.116247691391,-0.110070353274,-0.103845034320,-0.097574498917,-0.091261523932,-0.084908897753,-0.078519419304,-0.072095897060,-0.065641148046,-0.059157996828,-0.052649274494,-0.046117817629,-0.039566467283,-0.032998067929,-0.026415466418,-0.019821510925,-0.013219049896,-0.006610930988
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999794028702
