A_re,0.113035111108,0.133617686907,0.151315923281,0.167020502814,0.181224318590,0.194232846203,0.206250103127,0.217419789473,0.227847231249,0.237612052740,0.246775955896,0.255387733464,0.263486629821,0.271104669394,0.278268315264,0.284999679110,0.291317422230,0.297237438746,0.302773381962,0.307937075653,0.312738839544,0.317187749821,0.321291849798,0.325058321876,0.328493629093,0.331603632546,0.334393689495,0.336868735847,0.339033355923,0.340891841786,0.342448243934,0.343706414814,0.344670046329,0.345342702267,0.345727846447,0.345828867210,0.345649098778,0.345191839924,0.344460370314,0.343457964828,0.342187906130,0.340653495678,0.338858063395,0.336804976129,0.334497645067,0.331939532191,0.329134155901,0.326085095880,0.322795997283,0.319270574312,0.315512613242,0.311525974938,0.307314596924,0.302882495027,0.298233764645,0.293372581659,0.288303203031,0.283029967094,0.277557293577,0.271889683368,0.266031718045,0.259988059186,0.253763447473,0.247362701607,0.240790717040,0.234052464546,0.227152988631,0.220097405797,0.212890902666,0.205538733981,0.198046220480,0.190418746653,0.182661758400,0.174780760580,0.166781314468,0.158669035126,0.150449588681,0.142128689537,0.133712097503,0.125205614858,0.116615083346,0.107946381120,0.099205419624,0.090398140422,0.081530511984,0.072608526431,0.063638196228,0.054625550855,0.045576633436,0.036497497342,0.027394202769,0.018272813290,0.009139392393
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.113035111108,-0.133617686907,-0.151315923281,-0.167020502814,-0.181224318590,-0.194232846203,-0.206250103127,-0.217419789473,-0.227847231249,-0.237612052740,-0.246775955896,-0.255387733464,-0.263486629821,-0.271104669394,-0.278268315264,-0.284999679110,-0.291317422230,-0.297237438746,-0.302773381962,-0.307937075653,-0.312738839544,-0.317187749821,-0.321291849798,-0.325058321876,-0.328493629093,-0.331603632546,-0.334393689495,-0.336868735847,-0.339033355923,-0.340891841786,-0.342448243934,-0.343706414814,-0.344670046329,-0.345342702267,-0.345727846447,-0.345828867210,-0.345649098778,-0.345191839924,-0.344460370314,-0.343457964828,-0.342187906130,-0.340653495678,-0.338858063395,-0.336804976129,-0.334497645067,-0.331939532191,-0.329134155901,-0.326085095880,-0.322795997283,-0.319270574312,-0.315512613242,-0.311525974938,-0.307314596924,-0.302882495027,-0.298233764645,-0.293372581659,-0.288303203031,-0.283029967094,-0.277557293577,-0.271889683368,-0.266031718045,-0.259988059186,-0.253763447473,-0.247362701607,-0.240790717040,-0.234052464546,-0.227152988631,-0.220097405797,-0.212890902666,-0.205538733981,-0.198046220480,-0.190418746653,-0.182661758400,-0.174780760580,-0.166781314468,-0.158669035126,-0.150449588681,-0.142128689537,-0.133712097503,-0.125205614858,-0.116615083346,-0.107946381120,-0.099205419624,-0.090398140422,-0.081530511984,-0.072608526431,-0.063638196228,-0.054625550855,-0.045576633436,-0.036497497342,-0.027394202769,-0.018272813290,-0.009139392393
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999682828605
