A_re,0.194442529330,0.229418850507,0.259157466735,0.285159234917,0.308244039249,0.328912408958,0.347493094283,0.364213600771,0.379237755034,0.392687365722,0.404655499387,0.415215021014,0.424424309101,0.432331207006,0.438975830867,0.444392611988,0.448611812195,0.451660667395,0.453564263118,0.454346213051,0.454029190200,0.452635346022,0.450186643108,0.446705120244,0.442213103870,0.436733376548,0.430289310524,0.422904972671,0.414605205679,0.405415689372,0.395362985225,0.384474566556,0.372778836390,0.360305134669,0.347083736138,0.333145840061,0.318523552717,0.303249863493,0.287358615258,0.270884469644,0.253862867736,0.236329986662,0.218322692480,0.199878489746,0.181035468100,0.161832246181,0.142307913163,0.122501968169,0.102454257830,0.082204912205,0.061794279315,0.041262858471,0.020651232637
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.194442529330,-0.229418850507,-0.259157466735,-0.285159234917,-0.308244039249,-0.328912408958,-0.347493094283,-0.364213600771,-0.379237755034,-0.392687365722,-0.404655499387,-0.415215021014,-0.424424309101,-0.432331207006,-0.438975830867,-0.444392611988,-0.448611812195,-0.451660667395,-0.453564263118,-0.454346213051,-0.454029190200,-0.452635346022,-0.450186643108,-0.446705120244,-0.442213103870,-0.436733376548,-0.430289310524,-0.422904972671,-0.414605205679,-0.405415689372,-0.395362985225,-0.384474566556,-0.372778836390,-0.360305134669,-0.347083736138,-0.333145840061,-0.318523552717,-0.303249863493,-0.287358615258,-0.270884469644,-0.253862867736,-0.236329986662,-0.218322692480,-0.199878489746,-0.181035468100,-0.161832246181,-0.142307913163,-0.122501968169,-0.102454257830,-0.082204912205,-0.061794279315,-0.041262858471,-0.020651232637
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999060199242
