A_re,0.130839790960,0.154614316397,0.175017918928,0.193077842138,0.209361231808,0.224218610553,0.237883340254,0.250519213088,0.262245827942,0.273153240971,0.283310956464,0.292773718724,0.301585393623,0.309781656835,0.317391908043,0.324440666796,0.330948611563,0.336933367255,0.342410111643,0.347392048952,0.351890784387,0.355916623671,0.359478815036,0.362585746519,0.365245108124,0.367464026116,0.369249174951,0.370606871140,0.371543152372,0.372063844514,0.372174618581,0.371881039344,0.371188606906,0.370102792354,0.368629068366,0.366772935504,0.364539944815,0.361935717214,0.358965960101,0.355636481543,0.351953202324,0.347922166126,0.343549548041,0.338841661608,0.333804964529,0.328446063208,0.322771716215,0.316788836798,0.310504494518,0.303925916093,0.297060485517,0.289915743518,0.282499386410,0.274819264381,0.266883379277,0.258699881893,0.250277068841,0.241623378999,0.232747389582,0.223657811865,0.214363486575,0.204873378976,0.195196573675,0.185342269163,0.175319772104,0.165138491401,0.154807932051,0.144337688796,0.133737439596,0.123016938934,0.112186010963,0.101254542509,0.090232475948,0.079129801961,0.067956552185,0.056722791757,0.045438611792,0.034114121765,0.022759441841,0.011384695148
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.130839790960,-0.154614316397,-0.175017918928,-0.193077842138,-0.209361231808,-0.224218610553,-0.237883340254,-0.250519213088,-0.262245827942,-0.273153240971,-0.283310956464,-0.292773718724,-0.301585393623,-0.309781656835,-0.317391908043,-0.324440666796,-0.330948611563,-0.336933367255,-0.342410111643,-0.347392048952,-0.351890784387,-0.355916623671,-0.359478815036,-0.362585746519,-0.365245108124,-0.367464026116,-0.369249174951,-0.370606871140,-0.371543152372,-0.372063844514,-0.372174618581,-0.371881039344,-0.371188606906,-0.370102792354,-0.368629068366,-0.366772935504,-0.364539944815,-0.361935717214,-0.358965960101,-0.355636481543,-0.351953202324,-0.347922166126,-0.343549548041,-0.338841661608,-0.333804964529,-0.328446063208,-0.322771716215,-0.316788836798,-0.310504494518,-0.303925916093,-0.297060485517,-0.289915743518,-0.282499386410,-0.274819264381,-0.266883379277,-0.258699881893,-0.250277068841,-0.241623378999,-0.232747389582,-0.223657811865,-0.214363486575,-0.204873378976,-0.195196573675,-0.185342269163,-0.175319772104,-0.165138491401,-0.154807932051,-0.144337688796,-0.133737439596,-0.123016938934,-0.112186010963,-0.101254542509,-0.090232475948,-0.079129801961,-0.067956552185,-0.056722791757,-0.045438611792,-0.034114121765,-0.022759441841,-0.011384695148
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999574941706
