A_re,0.242444779014,0.285605694687,0.321948107633,0.353312338301,0.380693789964,0.404693625206,0.425702520307,0.443988406851,0.459743154594,0.473109459817,0.484197303839,0.493094523718,0.499873870071,0.504597871142,0.507322273156,0.508098525630,0.506975607194,0.504001384115,0.499223629947,0.492690794111,0.484452580821,0.474560382054,0.463067596306,0.450029856488,0.435505184467,0.419554085564,0.402239593245,0.383627272025,0.363785184956,0.342783830803,0.320696055081,0.297596938436,0.273563665255,0.248675375004,0.223012998456,0.196659080674,0.169697592472,0.142213731860,0.114293716865,0.086024571037,0.057493902824,0.028789679971
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.242444779014,-0.285605694687,-0.321948107633,-0.353312338301,-0.380693789964,-0.404693625206,-0.425702520307,-0.443988406851,-0.459743154594,-0.473109459817,-0.484197303839,-0.493094523718,-0.499873870071,-0.504597871142,-0.507322273156,-0.508098525630,-0.506975607194,-0.504001384115,-0.499223629947,-0.492690794111,-0.484452580821,-0.474560382054,-0.463067596306,-0.450029856488,-0.435505184467,-0.419554085564,-0.402239593245,-0.383627272025,-0.363785184956,-0.342783830803,-0.320696055081,-0.297596938436,-0.273563665255,-0.248675375004,-0.223012998456,-0.196659080674,-0.169697592472,-0.142213731860,-0.114293716865,-0.086024571037,-0.057493902824,-0.028789679971
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998537246324
