A_re,0.191004159454,0.225384366292,0.254633829994,0.280228453098,0.302975016975,0.323366417069,0.341726643025,0.358280076819,0.373188402678,0.386571891424,0.398522446498,0.409111997359,0.418398116686,0.426427904560,0.433240749152,0.438870335233,0.443346134913,0.446694533153,0.448939690055,0.450104209732,0.450209664537,0.449277009400,0.447326911413,0.444380013182,0.440457143711,0.435579487263,0.429768718137,0.423047107524,0.415437607253,0.406963914200,0.397650518402,0.387522737280,0.376606737949,0.364929549224,0.352519064645,0.339404037635,0.325614069703,0.311179592502,0.296131844395,0.280502842122,0.264325348065,0.247632833567,0.230459438687,0.212839928752,0.194809648030,0.176404470800,0.157660750104,0.138615264415,0.119305162463,0.099767906432,0.080041213729,0.060162997530,0.040171306287,0.020104262364
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.191004159454,-0.225384366292,-0.254633829994,-0.280228453098,-0.302975016975,-0.323366417069,-0.341726643025,-0.358280076819,-0.373188402678,-0.386571891424,-0.398522446498,-0.409111997359,-0.418398116686,-0.426427904560,-0.433240749152,-0.438870335233,-0.443346134913,-0.446694533153,-0.448939690055,-0.450104209732,-0.450209664537,-0.449277009400,-0.447326911413,-0.444380013182,-0.440457143711,-0.435579487263,-0.429768718137,-0.423047107524,-0.415437607253,-0.406963914200,-0.397650518402,-0.387522737280,-0.376606737949,-0.364929549224,-0.352519064645,-0.339404037635,-0.325614069703,-0.311179592502,-0.296131844395,-0.280502842122,-0.264325348065,-0.247632833567,-0.230459438687,-0.212839928752,-0.194809648030,-0.176404470800,-0.157660750104,-0.138615264415,-0.119305162463,-0.099767906432,-0.080041213729,-0.060162997530,-0.040171306287,-0.020104262364
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999093207648
