A_re,0.159898844331,0.188834378597,0.213573662138,0.235363325872,0.254888600839,0.272570791727,0.288688746345,0.303436948944,0.316956480707,0.329352884465,0.340707121866,0.351082627810,0.360530035257,0.369090445360,0.376797754391,0.383680349209,0.389762368186,0.395064655794,0.399605496645,0.403401187726,0.406466489884,0.408814987856,0.410459380007,0.411411713409,0.411683575851,0.411286253602,0.410230861601,0.408528451277,0.406190100040,0.403226985611,0.399650447720,0.395472039211,0.390703568151,0.385357132301,0.379445147009,0.372980367431,0.365975905815,0.358445244463,0.350402244898,0.341861153666,0.332836605147,0.323343621696,0.313397611387,0.303014363595,0.292210042628,0.281001179583,0.269404662589,0.257437725586,0.245117935754,0.232463179715,0.219491648615,0.206221822164,0.192672451741,0.178862542630,0.164811335466,0.150538286959,0.136063049963,0.121405452950,0.106585478943,0.091623243976,0.076538975115,0.061352988110,0.046085664716,0.030757429728,0.015388727789
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.159898844331,-0.188834378597,-0.213573662138,-0.235363325872,-0.254888600839,-0.272570791727,-0.288688746345,-0.303436948944,-0.316956480707,-0.329352884465,-0.340707121866,-0.351082627810,-0.360530035257,-0.369090445360,-0.376797754391,-0.383680349209,-0.389762368186,-0.395064655794,-0.399605496645,-0.403401187726,-0.406466489884,-0.408814987856,-0.410459380007,-0.411411713409,-0.411683575851,-0.411286253602,-0.410230861601,-0.408528451277,-0.406190100040,-0.403226985611,-0.399650447720,-0.395472039211,-0.390703568151,-0.385357132301,-0.379445147009,-0.372980367431,-0.365975905815,-0.358445244463,-0.350402244898,-0.341861153666,-0.332836605147,-0.323343621696,-0.313397611387,-0.303014363595,-0.292210042628,-0.281001179583,-0.269404662589,-0.257437725586,-0.245117935754,-0.232463179715,-0.219491648615,-0.206221822164,-0.192672451741,-0.178862542630,-0.164811335466,-0.150538286959,-0.136063049963,-0.121405452950,-0.106585478943,-0.091623243976,-0.076538975115,-0.061352988110,-0.046085664716,-0.030757429728,-0.015388727789
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999364878000
