A_re,0.093466524624,0.110519150639,0.125208226820,0.138272745961,0.150122554028,0.161012326223,0.171112670394,0.180544166200,0.189395525669,0.197734084243,0.205612243168,0.213071622477,0.220145846159,0.226862472474,0.233244369492,0.239310718928,0.245077763985,0.250559376637,0.255767494868,0.260712464479,0.265403309714,0.269847949981,0.274053375218,0.278025789127,0.281770727173,0.285293154567,0.288597548209,0.291687965679,0.294568103682,0.297241347837,0.299710815323,0.301979391575,0.304049762015,0.305924439600,0.307605788830,0.309096046754,0.310397341399,0.311511708008,0.312441103364,0.313187418483,0.313752489864,0.314138109512,0.314346033848,0.314377991680,0.314235691318,0.313920826945,0.313435084327,0.312780145930,0.311957695515,0.310969422253,0.309817024429,0.308502212756,0.307026713348,0.305392270384,0.303600648486,0.301653634843,0.299553041100,0.297300705036,0.294898492040,0.292348296414,0.289652042506,0.286811685692,0.283829213218,0.280706644911,0.277446033765,0.274049466426,0.270519063554,0.266856980109,0.263065405525,0.259146563817,0.255102713590,0.250936147992,0.246649194579,0.242244215125,0.237723605364,0.233089794677,0.228345245717,0.223492453988,0.218533947369,0.213472285597,0.208310059693,0.203049891363,0.197694432341,0.192246363708,0.186708395165,0.181083264276,0.175373735678,0.169582600255,0.163712674295,0.157766798599,0.151747837585,0.145658678349,0.139502229710,0.133281421235,0.126999202233,0.120658540741,0.114262422476,0.107813849782,0.101315840549,0.094771427130,0.088183655221,0.081555582751,0.074890278740,0.068190822156,0.061460300752,0.054701809900,0.047918451411,0.041113332347,0.034289563823,0.027450259806,0.020598535902,0.013737508146,0.006870291773
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.093466524624,-0.110519150639,-0.125208226820,-0.138272745961,-0.150122554028,-0.161012326223,-0.171112670394,-0.180544166200,-0.189395525669,-0.197734084243,-0.205612243168,-0.213071622477,-0.220145846159,-0.226862472474,-0.233244369492,-0.239310718928,-0.245077763985,-0.250559376637,-0.255767494868,-0.260712464479,-0.265403309714,-0.269847949981,-0.274053375218,-0.278025789127,-0.281770727173,-0.285293154567,-0.288597548209,-0.291687965679,-0.294568103682,-0.297241347837,-0.299710815323,-0.301979391575,-0.304049762015,-0.305924439600,-0.307605788830,-0.309096046754,-0.310397341399,-0.311511708008,-0.312441103364,-0.313187418483,-0.313752489864,-0.314138109512,-0.314346033848,-0.314377991680,-0.314235691318,-0.313920826945,-0.313435084327,-0.312780145930,-0.311957695515,-0.310969422253,-0.309817024429,-0.308502212756,-0.307026713348,-0.305392270384,-0.303600648486,-0.301653634843,-0.299553041100,-0.297300705036,-0.294898492040,-0.292348296414,-0.289652042506,-0.286811685692,-0.283829213218,-0.280706644911,-0.277446033766,-0.274049466426,-0.270519063554,-0.266856980109,-0.263065405525,-0.259146563817,-0.255102713590,-0.250936147992,-0.246649194579,-0.242244215125,-0.237723605364,-0.233089794677,-0.228345245717,-0.223492453988,-0.218533947369,-0.213472285597,-0.208310059693,-0.203049891363,-0.197694432341,-0.192246363708,-0.186708395165,-0.181083264276,-0.175373735678,-0.169582600255,-0.163712674295,-0.157766798600,-0.151747837585,-0.145658678349,-0.139502229710,-0.133281421235,-0.126999202233,-0.120658540741,-0.114262422476,-0.107813849782,-0.101315840549,-0.094771427130,-0.088183655221,-0.081555582751,-0.074890278740,-0.068190822156,-0.061460300752,-0.054701809900,-0.047918451411,-0.041113332347,-0.034289563823,-0.027450259806,-0.020598535902,-0.013737508146,-0.006870291773
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999783187145
