A_re,0.139277203172,0.164556860875,0.186230198711,0.205388631768,0.222634008865,0.238337769642,0.252746800951,0.266034080588,0.278325677582,0.289716337877,0.300279047553,0.310071192391,0.319138685144,0.327518823431,0.335242324379,0.342334808008,0.348817901192,0.354710074158,0.360027284430,0.364783479539,0.368990994390,0.372660868897,0.375803104393,0.378426872501,0.380540686604,0.382152543644,0.383270042095,0.383900480665,0.384050941265,0.383728359033,0.382939581618,0.381691419499,0.379990688765,0.377844247517,0.375259026827,0.372242057043,0.368800490076,0.364941618211,0.360672889879,0.356001922772,0.350936514623,0.345484651911,0.339654516727,0.333454491998,0.326893165236,0.319979330963,0.312721991936,0.305130359288,0.297213851674,0.288982093524,0.280444912462,0.271612335967,0.262494587343,0.253102081045,0.243445417402,0.233535376810,0.223382913398,0.212999148240,0.202395362122,0.191582987910,0.180573602542,0.169378918674,0.158010776011,0.146481132332,0.134802054255,0.122985707744,0.111044348388,0.098990311472,0.086836001860,0.074593883703,0.062276469999,0.049896312011,0.037465988570,0.024998095278,0.012505233619
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.139277203172,-0.164556860875,-0.186230198711,-0.205388631768,-0.222634008865,-0.238337769642,-0.252746800951,-0.266034080588,-0.278325677582,-0.289716337877,-0.300279047553,-0.310071192391,-0.319138685144,-0.327518823431,-0.335242324379,-0.342334808008,-0.348817901192,-0.354710074158,-0.360027284430,-0.364783479539,-0.368990994390,-0.372660868897,-0.375803104393,-0.378426872501,-0.380540686604,-0.382152543644,-0.383270042095,-0.383900480665,-0.384050941265,-0.383728359033,-0.382939581618,-0.381691419499,-0.379990688765,-0.377844247517,-0.375259026827,-0.372242057043,-0.368800490076,-0.364941618211,-0.360672889879,-0.356001922772,-0.350936514623,-0.345484651911,-0.339654516727,-0.333454491998,-0.326893165236,-0.319979330963,-0.312721991936,-0.305130359288,-0.297213851674,-0.288982093524,-0.280444912462,-0.271612335967,-0.262494587343,-0.253102081045,-0.243445417402,-0.233535376810,-0.223382913398,-0.212999148240,-0.202395362122,-0.191582987910,-0.180573602542,-0.169378918674,-0.158010776011,-0.146481132332,-0.134802054255,-0.122985707744,-0.111044348388,-0.098990311472,-0.086836001860,-0.074593883703,-0.062276469999,-0.049896312011,-0.037465988570,-0.024998095278,-0.012505233619
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999518293843
