A_re,0.081476670448,0.096356852488,0.109186390605,0.120610620514,0.130987856533,0.140541061029,0.149419838429,0.157730117458,0.165549989592,0.172938860178,0.179943069011,0.186599514237,0.192938083199,0.198983337520,0.204755714173,0.210272402168,0.215547995840,0.220594990507,0.225424164605,0.230044878491,0.234465311070,0.238692649353,0.242733241873,0.246592724032,0.250276121395,0.253787935493,0.257132215602,0.260312619206,0.263332463237,0.266194767752,0.268902293362,0.271457573470,0.273862942162,0.276120558444,0.278232427395,0.280200418689,0.282026282878,0.283711665755,0.285258121062,0.286667121757,0.287940070056,0.289078306372,0.290083117323,0.290955742902,0.291697382921,0.292309202801,0.292792338800,0.293147902732,0.293376986226,0.293480664595,0.293460000332,0.293316046289,0.293049848561,0.292662449111,0.292154888151,0.291528206313,0.290783446626,0.289921656310,0.288943888408,0.287851203276,0.286644669932,0.285325367284,0.283894385237,0.282352825706,0.280701803521,0.278942447251,0.277075899936,0.275103319751,0.273025880593,0.270844772604,0.268561202628,0.266176394617,0.263691589975,0.261108047858,0.258427045423,0.255649878031,0.252777859415,0.249812321799,0.246754615986,0.243606111411,0.240368196159,0.237042276948,0.233629779090,0.230132146422,0.226550841201,0.222887343988,0.219143153497,0.215319786423,0.211418777256,0.207441678063,0.203390058255,0.199265504338,0.195069619641,0.190804024030,0.186470353604,0.182070260373,0.177605411930,0.173077491092,0.168488195549,0.163839237476,0.159132343155,0.154369252568,0.149551718984,0.144681508542,0.139760399811,0.134790183350,0.129772661250,0.124709646679,0.119602963401,0.114454445304,0.109265935908,0.104039287872,0.098776362490,0.093479029180,0.088149164975,0.082788653991,0.077399386909,0.071983260436,0.066542176769,0.061078043049,0.055592770819,0.050088275469,0.044566475679,0.039029292863,0.033478650605,0.027916474096,0.022344689561,0.016765223694,0.011180003083,0.005590953634
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.081476670448,-0.096356852488,-0.109186390605,-0.120610620514,-0.130987856533,-0.140541061029,-0.149419838429,-0.157730117458,-0.165549989592,-0.172938860178,-0.179943069011,-0.186599514237,-0.192938083199,-0.198983337520,-0.204755714173,-0.210272402168,-0.215547995840,-0.220594990507,-0.225424164605,-0.230044878491,-0.234465311070,-0.238692649353,-0.242733241873,-0.246592724032,-0.250276121395,-0.253787935493,-0.257132215602,-0.260312619206,-0.263332463237,-0.266194767752,-0.268902293362,-0.271457573470,-0.273862942162,-0.276120558444,-0.278232427395,-0.280200418689,-0.282026282878,-0.283711665755,-0.285258121062,-0.286667121757,-0.287940070056,-0.289078306372,-0.290083117323,-0.290955742902,-0.291697382921,-0.292309202801,-0.292792338800,-0.293147902732,-0.293376986226,-0.293480664595,-0.293460000332,-0.293316046289,-0.293049848561,-0.292662449111,-0.292154888151,-0.291528206313,-0.290783446626,-0.289921656310,-0.288943888408,-0.287851203276,-0.286644669932,-0.285325367284,-0.283894385237,-0.282352825706,-0.280701803521,-0.278942447251,-0.277075899936,-0.275103319751,-0.273025880593,-0.270844772604,-0.268561202628,-0.266176394617,-0.263691589975,-0.261108047858,-0.258427045423,-0.255649878031,-0.252777859415,-0.249812321799,-0.246754615986,-0.243606111411,-0.240368196159,-0.237042276948,-0.233629779090,-0.230132146422,-0.226550841201,-0.222887343988,-0.219143153497,-0.215319786423,-0.211418777256,-0.207441678063,-0.203390058255,-0.199265504338,-0.195069619641,-0.190804024030,-0.186470353604,-0.182070260373,-0.177605411930,-0.173077491092,-0.168488195549,-0.163839237476,-0.159132343155,-0.154369252568,-0.149551718984,-0.144681508542,-0.139760399811,-0.134790183350,-0.129772661250,-0.124709646679,-0.119602963401,-0.114454445304,-0.109265935908,-0.104039287872,-0.098776362490,-0.093479029180,-0.088149164975,-0.082788653991,-0.077399386909,-0.071983260436,-0.066542176769,-0.061078043049,-0.055592770819,-0.050088275469,-0.044566475679,-0.039029292863,-0.033478650605,-0.027916474096,-0.022344689561,-0.016765223694,-0.011180003083,-0.005590953634
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999835263293
