A_re,0.295479845559,0.347334098598,0.390402370600,0.426878996127,0.457936745304,0.484275824536,0.506347475725,0.524460617971,0.538838508970,0.549651322556,0.557036037231,0.561109157183,0.561975150022,0.559732201641,0.554476221596,0.546303666651,0.535313540347,0.521608801385,0.505297336513,0.486492604745,0.465314027900,0.441887181327,0.416343824313,0.388821799773,0.359464825891,0.328422197429,0.295848410891,0.261902725132,0.226748667121,0.190553491140,0.153487598653,0.115723925293,0.077437300778,0.038803787103
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.295479845559,-0.347334098598,-0.390402370600,-0.426878996127,-0.457936745304,-0.484275824536,-0.506347475725,-0.524460617971,-0.538838508970,-0.549651322556,-0.557036037231,-0.561109157183,-0.561975150022,-0.559732201641,-0.554476221596,-0.546303666651,-0.535313540347,-0.521608801385,-0.505297336513,-0.486492604745,-0.465314027900,-0.441887181327,-0.416343824313,-0.388821799773,-0.359464825891,-0.328422197429,-0.295848410891,-0.261902725132,-0.226748667121,-0.190553491140,-0.153487598653,-0.115723925293,-0.077437300778,-0.038803787103
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.997823930188
