A_re,0.205542383348,0.242434643053,0.273738511452,0.301034843320,0.325185349010,0.346714813165,0.365967046649,0.383179408170,0.398522484717,0.412122966488,0.424077663172,0.434462518121,0.443338638163,0.450756460516,0.456758711911,0.461382558909,0.464661201200,0.466625071721,0.467302753089,0.466721685281,0.464908716915,0.461890537400,0.457694016952,0.452346474324,0.445875887056,0.438311055430,0.429681728704,0.420018700225,0.409353876635,0.397720325251,0.385152302904,0.371685268885,0.357355884142,0.342201998538,0.326262627608,0.309577920102,0.292189117339,0.274138505313,0.255469360306,0.236225888742,0.216453161863,0.196197045800,0.175504127532,0.154421637192,0.132997367143,0.111279588209,0.089316963452,0.067158459807,0.044853257944,0.022450660643
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.205542383348,-0.242434643053,-0.273738511452,-0.301034843320,-0.325185349010,-0.346714813165,-0.365967046649,-0.383179408170,-0.398522484717,-0.412122966488,-0.424077663172,-0.434462518121,-0.443338638163,-0.450756460516,-0.456758711911,-0.461382558909,-0.464661201200,-0.466625071721,-0.467302753089,-0.466721685281,-0.464908716915,-0.461890537400,-0.457694016952,-0.452346474324,-0.445875887056,-0.438311055430,-0.429681728704,-0.420018700225,-0.409353876635,-0.397720325251,-0.385152302904,-0.371685268885,-0.357355884142,-0.342201998538,-0.326262627608,-0.309577920102,-0.292189117339,-0.274138505313,-0.255469360306,-0.236225888742,-0.216453161863,-0.196197045800,-0.175504127532,-0.154421637192,-0.132997367143,-0.111279588209,-0.089316963452,-0.067158459807,-0.044853257944,-0.022450660643
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998949586833
