A_re,0.164778069756,0.194573505014,0.220029837954,0.242430065354,0.262478832198,0.280608968481,0.297106649819,0.312171250945,0.325947241375,0.338542587980,0.350040040936,0.360504399075,0.369987375429,0.378530964350,0.386169837118,0.392933087146,0.398845527609,0.403928673543,0.408201496756,0.411681014038,0.414382750949,0.416321111329,0.417509674347,0.417961435141,0.417689001013,0.416704752234,0.415020974352,0.412649967331,0.409604135704,0.405896062983,0.401538572948,0.396544779895,0.390928129505,0.384702431724,0.377881886755,0.370481105082,0.362515122312,0.353999409446,0.344949879138,0.335382888387,0.325315238051,0.314764169524,0.303747358843,0.292282908499,0.280389337158,0.268085567475,0.255390912198,0.242325058681,0.228908051978,0.215160276608,0.201102437135,0.186755537640,0.172140860209,0.157279942492,0.142194554452,0.126906674358,0.111438464103,0.095812243923,0.080050466572,0.064175691035,0.048210555823,0.032177751917,0.016099995425
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.164778069756,-0.194573505014,-0.220029837954,-0.242430065354,-0.262478832198,-0.280608968481,-0.297106649819,-0.312171250945,-0.325947241375,-0.338542587980,-0.350040040936,-0.360504399075,-0.369987375429,-0.378530964350,-0.386169837118,-0.392933087146,-0.398845527609,-0.403928673543,-0.408201496756,-0.411681014038,-0.414382750949,-0.416321111329,-0.417509674347,-0.417961435141,-0.417689001013,-0.416704752234,-0.415020974352,-0.412649967331,-0.409604135704,-0.405896062983,-0.401538572948,-0.396544779895,-0.390928129505,-0.384702431724,-0.377881886755,-0.370481105082,-0.362515122312,-0.353999409446,-0.344949879138,-0.335382888387,-0.325315238051,-0.314764169524,-0.303747358843,-0.292282908499,-0.280389337158,-0.268085567475,-0.255390912198,-0.242325058681,-0.228908051978,-0.215160276608,-0.201102437135,-0.186755537640,-0.172140860209,-0.157279942492,-0.142194554452,-0.126906674358,-0.111438464103,-0.095812243923,-0.080050466572,-0.064175691035,-0.048210555823,-0.032177751917,-0.016099995425
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999325468215
