A_re,0.227152449056,0.267735464216,0.302022316186,0.331747051930,0.357850688908,0.380903528213,0.401277395741,0.419227912198,0.434938279498,0.448544510366,0.460150878774,0.469839849530,0.477678714210,0.483724170837,0.488025569859,0.490627266306,0.491570355609,0.490893973570,0.488636281062,0.484835215970,0.479529070000,0.472756931385,0.464559023252,0.454976959502,0.444053934573,0.431834859461,0.418366453508,0.403697299340,0.387877866787,0.370960510405,0.352999444364,0.334050697741,0.314172052775,0.293422968186,0.271864489381,0.249559147093,0.226570845812,0.202964743210,0.178807121625,0.154165252586,0.129107255252,0.103701949609,0.078018705172,0.052127285923,0.026097692176
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.227152449056,-0.267735464216,-0.302022316186,-0.331747051930,-0.357850688908,-0.380903528213,-0.401277395741,-0.419227912198,-0.434938279498,-0.448544510366,-0.460150878774,-0.469839849530,-0.477678714210,-0.483724170837,-0.488025569859,-0.490627266306,-0.491570355609,-0.490893973570,-0.488636281062,-0.484835215970,-0.479529070000,-0.472756931385,-0.464559023252,-0.454976959502,-0.444053934573,-0.431834859461,-0.418366453508,-0.403697299340,-0.387877866787,-0.370960510405,-0.352999444364,-0.334050697741,-0.314172052775,-0.293422968186,-0.271864489381,-0.249559147093,-0.226570845812,-0.202964743210,-0.178807121625,-0.154165252586,-0.129107255252,-0.103701949609,-0.078018705172,-0.052127285923,-0.026097692176
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998716453296
