A_re,0.232031085967,0.273439685948,0.308387492228,0.338642651949,0.365163690728,0.388530875200,0.409122128419,0.427197046484,0.442941609817,0.456493942667,0.467960085820,0.477424131403,0.484954994148,0.490611082627,0.494443608175,0.496498980581,0.496820573805,0.495450045949,0.492428336565,0.487796425504,0.481595912126,0.473869456772,0.464661114854,0.454016585927,0.441983394432,0.428611014800,0.413950950630,0.398056775543,0.380984141666,0.362790760553,0.343536360392,0.323282622682,0.302093101023,0.280033124245,0.257169685777,0.233571320904,0.209307973369,0.184450852602,0.159072282743,0.133245544512,0.107044710910,0.080544477655,0.053819989209,0.026946661199
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.232031085967,-0.273439685948,-0.308387492228,-0.338642651949,-0.365163690728,-0.388530875200,-0.409122128419,-0.427197046484,-0.442941609817,-0.456493942667,-0.467960085820,-0.477424131403,-0.484954994148,-0.490611082627,-0.494443608175,-0.496498980581,-0.496820573805,-0.495450045949,-0.492428336565,-0.487796425504,-0.481595912126,-0.473869456772,-0.464661114854,-0.454016585927,-0.441983394432,-0.428611014800,-0.413950950630,-0.398056775543,-0.380984141666,-0.362790760553,-0.343536360392,-0.323282622682,-0.302093101023,-0.280033124245,-0.257169685777,-0.233571320904,-0.209307973369,-0.184450852602,-0.159072282743,-0.133245544512,-0.107044710910,-0.080544477655,-0.053819989209,-0.026946661199
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.998660564565
