A_re,0.142964853442,0.168900711405,0.191126320007,0.210761023971,0.228421735546,0.244488944824,0.259215369628,0.272777932616,0.285305470666,0.296894728780,0.307620173100,0.317540310890,0.326701924981,0.335143005641,0.342894837711,0.349983522110,0.356431108056,0.362256450863,0.367475872182,0.372103675329,0.376152552542,0.379633910395,0.382558132415,0.384934792868,0.386772832180,0.388080701867,0.388866484998,0.389137996852,0.388902869399,0.388168622456,0.386942723791,0.385232639990,0.383045879546,0.380390029356,0.377272785607,0.373701979829,0.369685600799,0.365231812820,0.360348970854,0.355045632887,0.349330569846,0.343212773366,0.336701461614,0.329806083402,0.322536320752,0.314902090052,0.306913541970,0.298581060200,0.289915259176,0.280926980824,0.271627290445,0.262027471784,0.252139021370,0.241973642169,0.231543236608,0.220859899019,0.209935907544,0.198783715547,0.187415942560,0.175845364808,0.164084905347,0.152147623827,0.140046705938,0.127795452538,0.115407268510,0.102895651356,0.090274179571,0.077556500801,0.064756319816,0.051887386320,0.038963482619,0.025998411160,0.013005981968
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.142964853442,-0.168900711405,-0.191126320007,-0.210761023971,-0.228421735546,-0.244488944824,-0.259215369628,-0.272777932616,-0.285305470666,-0.296894728780,-0.307620173100,-0.317540310890,-0.326701924981,-0.335143005641,-0.342894837711,-0.349983522110,-0.356431108056,-0.362256450863,-0.367475872182,-0.372103675329,-0.376152552542,-0.379633910395,-0.382558132415,-0.384934792868,-0.386772832180,-0.388080701867,-0.388866484998,-0.389137996852,-0.388902869399,-0.388168622456,-0.386942723791,-0.385232639990,-0.383045879546,-0.380390029356,-0.377272785607,-0.373701979829,-0.369685600799,-0.365231812820,-0.360348970854,-0.355045632887,-0.349330569846,-0.343212773366,-0.336701461614,-0.329806083402,-0.322536320752,-0.314902090052,-0.306913541970,-0.298581060200,-0.289915259176,-0.280926980824,-0.271627290445,-0.262027471784,-0.252139021370,-0.241973642169,-0.231543236608,-0.220859899019,-0.209935907544,-0.198783715547,-0.187415942560,-0.175845364808,-0.164084905347,-0.152147623827,-0.140046705938,-0.127795452538,-0.115407268510,-0.102895651356,-0.090274179571,-0.077556500801,-0.064756319816,-0.051887386320,-0.038963482619,-0.025998411160,-0.013005981968
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999492419370
