A_re,0.220359527203,0.260669917942,0.295476684720,0.326530202907,0.354804164398,0.380905827803,0.405243738129,0.428108047583,0.449713385661,0.470223635532,0.489767156286,0.508446600834,0.526345503901,0.543532850613,0.560066334079,0.575994734182,0.591359690908,0.606197050435,0.620537903338,0.634409396781,0.647835378026,0.660836910143,0.673432689625,0.685639387755,0.697471932058,0.708943740205,0.720066915808,0.730852413427,0.741310178490,0.751449266641,0.761277946073,0.770803785731,0.780033731678,0.788974173524,0.797631002427,0.806009661964,0.814115192877,0.821952272604,0.829525250289,0.836838177905,0.843894837991,0.850698768443,0.857253284741,0.863561499913,0.869626342516,0.875450572873,0.881036797762,0.886387483730,0.891504969195,0.896391475453,0.901049116719,0.905479909302,0.909685779992,0.913668573755,0.917430060786,0.920971942998,0.924295859998,0.927403394583,0.930296077823,0.932975393755,0.935442783719,0.937699650381,0.939747361457,0.941587253172,0.943220633468,0.944648784994,0.945872967876,0.946894422312,0.947714370972,0.948334021250,0.948754567359,0.948977192288,0.949003069629,0.948833365282,0.948469239060,0.947911846173,0.947162338630,0.946221866546,0.945091579365,0.943772627004,0.942266160928,0.940573335152,0.938695307179,0.936633238884,0.934388297334,0.931961655557,0.929354493266,0.926567997528,0.923603363395,0.920461794490,0.917144503554,0.913652712960,0.909987655182,0.906150573242,0.902142721114,0.897965364112,0.893619779234,0.889107255488,0.884429094195,0.879586609259,0.874581127417,0.869413988471,0.864086545495,0.858600165020,0.852956227205,0.847156125982,0.841201269196,0.835093078710,0.828832990511,0.822422454794,0.815862936024,0.809155912996,0.802302878876,0.795305341223,0.788164822011,0.780882857625,0.773460998859,0.765900810889,0.758203873247,0.750371779776,0.742406138583,0.734308571972,0.726080716377,0.717724222284,0.709240754136,0.700631990245,0.691899622679,0.683045357154,0.674070912912,0.664978022592,0.655768432098,0.646443900452,0.637006199652,0.627457114511,0.617798442499,0.608031993572,0.598159590003,0.588183066202,0.578104268526,0.567925055097,0.557647295602,0.547272871092,0.536803673780,0.526241606829,0.515588584139,0.504846530125,0.494017379499,0.483103077037,0.472105577351,0.461026844652,0.449868852513,0.438633583622,0.427323029541,0.415939190450,0.404484074900,0.392959699550,0.381368088914,0.369711275094,0.357991297515,0.346210202660,0.334370043792,0.322472880688,0.310520779360,0.298515811773,0.286460055569,0.274355593783,0.262204514553,0.250008910839,0.237770880130,0.225492524154,0.213175948582,0.200823262739,0.188436579303,0.176018014006,0.163569685341,0.151093714252,0.138592223842,0.126067339059,0.113521186401,0.100955893604,0.088373589336,0.075776402894,0.063166463888,0.050545901939,0.037916846365,0.025281425869,0.012641768233
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.220359527203,-0.260669917942,-0.295476684720,-0.326530202907,-0.354804164398,-0.380905827803,-0.405243738129,-0.428108047583,-0.449713385661,-0.470223635532,-0.489767156286,-0.508446600834,-0.526345503901,-0.543532850613,-0.560066334079,-0.575994734182,-0.591359690908,-0.606197050435,-0.620537903338,-0.634409396781,-0.647835378026,-0.660836910143,-0.673432689625,-0.685639387755,-0.697471932058,-0.708943740205,-0.720066915808,-0.730852413427,-0.741310178490,-0.751449266641,-0.761277946073,-0.770803785731,-0.780033731678,-0.788974173524,-0.797631002427,-0.806009661964,-0.814115192877,-0.821952272604,-0.829525250289,-0.836838177905,-0.843894837991,-0.850698768443,-0.857253284741,-0.863561499913,-0.869626342516,-0.875450572873,-0.881036797762,-0.886387483730,-0.891504969195,-0.896391475453,-0.901049116719,-0.905479909302,-0.909685779992,-0.913668573755,-0.917430060786,-0.920971942998,-0.924295859998,-0.927403394583,-0.930296077823,-0.932975393755,-0.935442783719,-0.937699650381,-0.939747361457,-0.941587253172,-0.943220633468,-0.944648784994,-0.945872967876,-0.946894422312,-0.947714370972,-0.948334021250,-0.948754567359,-0.948977192288,-0.949003069629,-0.948833365282,-0.948469239060,-0.947911846173,-0.947162338630,-0.946221866546,-0.945091579365,-0.943772627004,-0.942266160928,-0.940573335152,-0.938695307179,-0.936633238884,-0.934388297334,-0.931961655557,-0.929354493266,-0.926567997528,-0.923603363395,-0.920461794490,-0.917144503554,-0.913652712960,-0.909987655182,-0.906150573242,-0.902142721114,-0.897965364112,-0.893619779234,-0.889107255488,-0.884429094195,-0.879586609259,-0.874581127417,-0.869413988471,-0.864086545495,-0.858600165020,-0.852956227205,-0.847156125982,-0.841201269196,-0.835093078710,-0.828832990511,-0.822422454794,-0.815862936024,-0.809155912996,-0.802302878876,-0.795305341223,-0.788164822011,-0.780882857625,-0.773460998859,-0.765900810889,-0.758203873247,-0.750371779776,-0.742406138583,-0.734308571972,-0.726080716377,-0.717724222284,-0.709240754136,-0.700631990245,-0.691899622679,-0.683045357154,-0.674070912912,-0.664978022592,-0.655768432098,-0.646443900452,-0.637006199652,-0.627457114511,-0.617798442499,-0.608031993572,-0.598159590003,-0.588183066202,-0.578104268526,-0.567925055097,-0.557647295602,-0.547272871092,-0.536803673780,-0.526241606829,-0.515588584139,-0.504846530125,-0.494017379499,-0.483103077037,-0.472105577351,-0.461026844652,-0.449868852513,-0.438633583622,-0.427323029541,-0.415939190450,-0.404484074900,-0.392959699550,-0.381368088914,-0.369711275094,-0.357991297515,-0.346210202660,-0.334370043792,-0.322472880688,-0.310520779360,-0.298515811773,-0.286460055569,-0.274355593783,-0.262204514553,-0.250008910839,-0.237770880130,-0.225492524154,-0.213175948582,-0.200823262739,-0.188436579303,-0.176018014006,-0.163569685341,-0.151093714252,-0.138592223842,-0.126067339059,-0.113521186401,-0.100955893604,-0.088373589336,-0.075776402894,-0.063166463888,-0.050545901939,-0.037916846365,-0.025281425869,-0.012641768233
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
# constraint,norm
# norm_sq,188.000000000000
# dEdt,10.389281007388
# lambda_max,10.388444353626
