A_re,0.324556555717,0.383575064976,0.434260269804,0.479163602988,0.519694882093,0.556726293682,0.590839148442,0.622441959990,0.651833412941,0.679238720119,0.704831937036,0.728750338448,0.751104054283,0.771982743970,0.791460349634,0.809598562636,0.826449404390,0.842057182731,0.856459998670,0.869690923365,0.881778929149,0.892749634373,0.902625905401,0.911428347640,0.919175709410,0.925885216629,0.931572852065,0.936253589776,0.939941593011,0.942650382114,0.944392977588,0.945182022484,0.945029887430,0.943948761034,0.941950727862,0.939047835809,0.935252154379,0.930575825105,0.925031105180,0.918630405147,0.911386321412,0.903311664183,0.894419481399,0.884723079072,0.874236038461,0.862972230394,0.850945827043,0.838171311408,0.824663484712,0.810437471924,0.795508725562,0.779893027934,0.763606491950,0.746665560615,0.729087005322,0.710887923020,0.692085732356,0.672698168866,0.652743279274,0.632239414971,0.611205224724,0.589659646680,0.567621899694,0.545111474041,0.522148121547,0.498751845176,0.474942888113,0.450741722375,0.426169036976,0.401245725685,0.375992874404,0.350431748178,0.324583777888,0.298470546628,0.272113775806,0.245535310983,0.218757107469,0.191801215712,0.164689766482,0.137444955883,0.110089030207,0.082644270649,0.055132977903,0.027577456657
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.324556555717,-0.383575064976,-0.434260269804,-0.479163602988,-0.519694882093,-0.556726293682,-0.590839148442,-0.622441959990,-0.651833412941,-0.679238720119,-0.704831937036,-0.728750338448,-0.751104054283,-0.771982743970,-0.791460349634,-0.809598562636,-0.826449404390,-0.842057182731,-0.856459998670,-0.869690923365,-0.881778929149,-0.892749634373,-0.902625905401,-0.911428347640,-0.919175709410,-0.925885216629,-0.931572852065,-0.936253589776,-0.939941593011,-0.942650382114,-0.944392977588,-0.945182022484,-0.945029887430,-0.943948761034,-0.941950727862,-0.939047835810,-0.935252154379,-0.930575825105,-0.925031105180,-0.918630405147,-0.911386321412,-0.903311664183,-0.894419481399,-0.884723079072,-0.874236038461,-0.862972230394,-0.850945827043,-0.838171311408,-0.824663484712,-0.810437471924,-0.795508725562,-0.779893027934,-0.763606491950,-0.746665560615,-0.729087005322,-0.710887923020,-0.692085732356,-0.672698168866,-0.652743279274,-0.632239414971,-0.611205224724,-0.589659646680,-0.567621899694,-0.545111474041,-0.522148121547,-0.498751845176,-0.474942888113,-0.450741722375,-0.426169036976,-0.401245725685,-0.375992874404,-0.350431748178,-0.324583777888,-0.298470546628,-0.272113775806,-0.245535310983,-0.218757107469,-0.191801215712,-0.164689766482,-0.137444955883,-0.110089030207,-0.082644270649,-0.055132977903,-0.027577456657
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
# constraint,norm
# norm_sq,85.000000000000
# dEdt,4.697281306532
# lambda_max,4.695465159797
