A_re,0.228905793354,0.270768696241,0.306907520520,0.339139697073,0.368475918036,0.395546289616,0.420774547753,0.444461486844,0.466829486807,0.488048245929,0.508250589946,0.527542667887,0.546010793251,0.563726187897,0.580748364379,0.597127595680,0.612906756194,0.628122719065,0.642807433840,0.656988769452,0.670691182065,0.683936250256,0.696743108348,0.709128800599,0.721108573202,0.732696116934,0.743903770248,0.754742690416,0.765222998647,0.775353903840,0.785143808699,0.794600401180,0.803730733662,0.812541291798,0.821038054641,0.829226547354,0.837111887589,0.844698826430,0.851991784676,0.858994885068,0.865711981019,0.872146682285,0.878302377972,0.884182257201,0.889789327718,0.895126432691,0.900196265899,0.905001385503,0.909544226552,0.913827112356,0.917852264860,0.921621814110,0.925137806912,0.928402214763,0.931416941124,0.934183828101,0.936704662591,0.938981181944,0.941015079173,0.942808007776,0.944361586184,0.945677401874,0.946757015183,0.947601962831,0.948213761201,0.948593909374,0.948743891944,0.948665181646,0.948359241787,0.947827528514,0.947071492918,0.946092583000,0.944892245497,0.943471927578,0.941833078435,0.939977150749,0.937905602074,0.935619896104,0.933121503874,0.930411904859,0.927492588008,0.924365052702,0.921030809640,0.917491381666,0.913748304535,0.909803127617,0.905657414556,0.901312743873,0.896770709521,0.892032921398,0.887101005817,0.881976605932,0.876661382134,0.871157012397,0.865465192605,0.859587636839,0.853526077628,0.847282266180,0.840857972578,0.834254985953,0.827475114629,0.820520186244,0.813392047848,0.806092565978,0.798623626713,0.790987135706,0.783185018198,0.775219219013,0.767091702534,0.758804452666,0.750359472772,0.741758785605,0.733004433217,0.724098476854,0.715042996840,0.705840092446,0.696491881739,0.687000501434,0.677368106711,0.667596871046,0.657688986006,0.647646661052,0.637472123319,0.627167617392,0.616735405070,0.606177765120,0.595496993021,0.584695400703,0.573775316273,0.562739083731,0.551589062687,0.540327628058,0.528957169765,0.517480092422,0.505898815019,0.494215770588,0.482433405878,0.470554181014,0.458580569147,0.446515056110,0.434360140053,0.422118331086,0.409792150907,0.397384132432,0.384896819411,0.372332766050,0.359694536621,0.346984705068,0.334205854611,0.321360577345,0.308451473837,0.295481152711,0.282452230242,0.269367329937,0.256229082113,0.243040123480,0.229803096710,0.216520650010,0.203195436690,0.189830114731,0.176427346346,0.162989797539,0.149520137668,0.136021039001,0.122495176267,0.108945226211,0.095373867146,0.081783778501,0.068177640370,0.054558133057,0.040927936625,0.027289730435,0.013646192695
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.228905793354,-0.270768696241,-0.306907520520,-0.339139697073,-0.368475918036,-0.395546289616,-0.420774547753,-0.444461486844,-0.466829486807,-0.488048245929,-0.508250589946,-0.527542667887,-0.546010793251,-0.563726187897,-0.580748364379,-0.597127595680,-0.612906756194,-0.628122719065,-0.642807433840,-0.656988769452,-0.670691182065,-0.683936250256,-0.696743108348,-0.709128800599,-0.721108573202,-0.732696116934,-0.743903770248,-0.754742690416,-0.765222998647,-0.775353903840,-0.785143808699,-0.794600401180,-0.803730733662,-0.812541291798,-0.821038054641,-0.829226547354,-0.837111887589,-0.844698826430,-0.851991784676,-0.858994885068,-0.865711981019,-0.872146682285,-0.878302377972,-0.884182257201,-0.889789327718,-0.895126432691,-0.900196265899,-0.905001385503,-0.909544226552,-0.913827112356,-0.917852264860,-0.921621814110,-0.925137806912,-0.928402214763,-0.931416941124,-0.934183828101,-0.936704662592,-0.938981181944,-0.941015079173,-0.942808007776,-0.944361586184,-0.945677401874,-0.946757015183,-0.947601962831,-0.948213761202,-0.948593909374,-0.948743891944,-0.948665181646,-0.948359241787,-0.947827528514,-0.947071492918,-0.946092583000,-0.944892245497,-0.943471927578,-0.941833078435,-0.939977150749,-0.937905602074,-0.935619896104,-0.933121503874,-0.930411904859,-0.927492588008,-0.924365052702,-0.921030809640,-0.917491381666,-0.913748304535,-0.909803127617,-0.905657414556,-0.901312743873,-0.896770709521,-0.892032921398,-0.887101005817,-0.881976605932,-0.876661382134,-0.871157012397,-0.865465192605,-0.859587636839,-0.853526077628,-0.847282266180,-0.840857972578,-0.834254985953,-0.827475114629,-0.820520186244,-0.813392047848,-0.806092565978,-0.798623626713,-0.790987135706,-0.783185018198,-0.775219219013,-0.767091702534,-0.758804452666,-0.750359472772,-0.741758785605,-0.733004433217,-0.724098476854,-0.715042996840,-0.705840092446,-0.696491881739,-0.687000501434,-0.677368106711,-0.667596871046,-0.657688986006,-0.647646661052,-0.637472123319,-0.627167617392,-0.616735405070,-0.606177765120,-0.595496993021,-0.584695400703,-0.573775316273,-0.562739083731,-0.551589062687,-0.540327628058,-0.528957169765,-0.517480092422,-0.505898815019,-0.494215770588,-0.482433405878,-0.470554181014,-0.458580569147,-0.446515056110,-0.434360140053,-0.422118331086,-0.409792150907,-0.397384132432,-0.384896819411,-0.372332766050,-0.359694536621,-0.346984705068,-0.334205854611,-0.321360577345,-0.308451473837,-0.295481152711,-0.282452230242,-0.269367329937,-0.256229082113,-0.243040123480,-0.229803096710,-0.216520650010,-0.203195436690,-0.189830114731,-0.176427346346,-0.162989797539,-0.149520137668,-0.136021039001,-0.122495176267,-0.108945226211,-0.095373867146,-0.081783778501,-0.068177640370,-0.054558133057,-0.040927936625,-0.027289730435,-0.013646192695
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
# constraint,norm
# norm_sq,174.000000000000
# dEdt,9.615611145135
# lambda_max,9.614708310427
