A_re,0.396204289331,0.467563955679,0.528309021671,0.581504113797,0.628825514922,0.671298060934,0.709595903681,0.744186279739,0.775406090308,0.803506064528,0.828677830922,0.851071335719,0.870806501004,0.887981287065,0.902677423621,0.914964580433,0.924903463686,0.932548154772,0.937947903112,0.941148517925,0.942193460202,0.941124706975,0.937983440112,0.932810598039,0.925647318999,0.916535297489,0.905517070380,0.892636245507,0.877937682675,0.861467634959,0.843273856542,0.823405682116,0.801914081915,0.778851695701,0.754272848454,0.728233550024,0.700791480672,0.672005964101,0.641937929353,0.610649862762,0.578205750990,0.544671016027,0.510112442979,0.474598101327,0.438197260308,0.400980298988,0.363018611566,0.324384508380,0.285151113084,0.245392256418,0.205182366953,0.164596359210,0.123709519507,0.082597389866,0.041335650332
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.396204289331,-0.467563955679,-0.528309021671,-0.581504113797,-0.628825514922,-0.671298060934,-0.709595903681,-0.744186279739,-0.775406090308,-0.803506064528,-0.828677830922,-0.851071335719,-0.870806501004,-0.887981287065,-0.902677423621,-0.914964580433,-0.924903463686,-0.932548154772,-0.937947903112,-0.941148517925,-0.942193460202,-0.941124706975,-0.937983440112,-0.932810598039,-0.925647318999,-0.916535297489,-0.905517070380,-0.892636245507,-0.877937682675,-0.861467634959,-0.843273856542,-0.823405682116,-0.801914081915,-0.778851695701,-0.754272848454,-0.728233550024,-0.700791480672,-0.672005964101,-0.641937929353,-0.610649862762,-0.578205750990,-0.544671016027,-0.510112442979,-0.474598101327,-0.438197260308,-0.400980298988,-0.363018611566,-0.324384508380,-0.285151113084,-0.245392256418,-0.205182366953,-0.164596359210,-0.123709519507,-0.082597389866,-0.041335650332
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
# constraint,norm
# norm_sq,56.000000000000
# dEdt,3.094679449009
# lambda_max,3.091970077289
