A_re,0.223903359055,0.264857768916,0.300217299874,0.331760151646,0.360475376048,0.386979721615,0.411688047136,0.434894931360,0.456818230292,0.477624250296,0.497443213753,0.516379233743,0.534517007076,0.551926455609,0.568666035595,0.584785154208,0.600325970954,0.615324765027,0.629812989891,0.643818098252,0.657364195671,0.670472564360,0.683162087324,0.695449595049,0.707350151343,0.718877290862,0.730043217946,0.740858974167,0.751334580417,0.761479158079,0.771301032938,0.780807824725,0.790006524659,0.798903562874,0.807504867311,0.815815915346,0.823841779226,0.831587166176,0.839056453950,0.846253722405,0.853182781656,0.859847197236,0.866250312645,0.872395269604,0.878285026309,0.883922373890,0.889309951317,0.894450258907,0.899345670586,0.903998445062,0.908410735999,0.912584601315,0.916522011689,0.920224858350,0.923694960229,0.926934070527,0.929943882767,0.932726036357,0.935282121734,0.937613685110,0.939722232860,0.941609235583,0.943276131868,0.944724331783,0.945955220117,0.946970159386,0.947770492637,0.948357546049,0.948732631355,0.948897048105,0.948852085764,0.948599025684,0.948139142927,0.947473707978,0.946603988341,0.945531250026,0.944256758946,0.942781782211,0.941107589346,0.939235453426,0.937166652132,0.934902468744,0.932444193063,0.929793122275,0.926950561751,0.923917825803,0.920696238375,0.917287133700,0.913691856899,0.909911764547,0.905948225188,0.901802619826,0.897476342360,0.892970800005,0.888287413666,0.883427618285,0.878392863162,0.873184612244,0.867804344385,0.862253553592,0.856533749229,0.850646456216,0.844593215192,0.838375582666,0.831995131143,0.825453449232,0.818752141737,0.811892829728,0.804877150595,0.797706758092,0.790383322354,0.782908529910,0.775284083674,0.767511702930,0.759593123292,0.751530096664,0.743324391180,0.734977791134,0.726492096898,0.717869124830,0.709110707173,0.700218691938,0.691194942782,0.682041338878,0.672759774770,0.663352160221,0.653820420059,0.644166494002,0.634392336487,0.624499916483,0.614491217303,0.604368236402,0.594132985174,0.583787488735,0.573333785710,0.562773928003,0.552109980564,0.541344021155,0.530478140104,0.519514440056,0.508455035717,0.497302053594,0.486057631733,0.474723919443,0.463303077025,0.451797275491,0.440208696280,0.428539530969,0.416791980978,0.404968257279,0.393070580090,0.381101178570,0.369062290516,0.356956162044,0.344785047280,0.332551208038,0.320256913500,0.307904439890,0.295496070146,0.283034093592,0.270520805602,0.257958507266,0.245349505053,0.232696110465,0.220000639702,0.207265413309,0.194492755836,0.181684995485,0.168844463759,0.155973495112,0.143074426593,0.130149597488,0.117201348969,0.104232023731,0.091243965630,0.078239519327,0.065221029925,0.052190842602,0.039151302251,0.026104753114,0.013053538416
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.223903359055,-0.264857768916,-0.300217299874,-0.331760151646,-0.360475376048,-0.386979721615,-0.411688047136,-0.434894931360,-0.456818230292,-0.477624250296,-0.497443213753,-0.516379233743,-0.534517007076,-0.551926455609,-0.568666035595,-0.584785154208,-0.600325970954,-0.615324765027,-0.629812989891,-0.643818098252,-0.657364195671,-0.670472564360,-0.683162087324,-0.695449595049,-0.707350151343,-0.718877290862,-0.730043217946,-0.740858974167,-0.751334580417,-0.761479158079,-0.771301032938,-0.780807824725,-0.790006524659,-0.798903562874,-0.807504867311,-0.815815915346,-0.823841779226,-0.831587166176,-0.839056453950,-0.846253722405,-0.853182781656,-0.859847197236,-0.866250312645,-0.872395269604,-0.878285026309,-0.883922373890,-0.889309951317,-0.894450258907,-0.899345670586,-0.903998445062,-0.908410735999,-0.912584601315,-0.916522011689,-0.920224858350,-0.923694960229,-0.926934070527,-0.929943882767,-0.932726036357,-0.935282121734,-0.937613685110,-0.939722232860,-0.941609235583,-0.943276131868,-0.944724331783,-0.945955220117,-0.946970159386,-0.947770492637,-0.948357546049,-0.948732631355,-0.948897048105,-0.948852085764,-0.948599025684,-0.948139142927,-0.947473707978,-0.946603988341,-0.945531250026,-0.944256758946,-0.942781782211,-0.941107589346,-0.939235453426,-0.937166652132,-0.934902468744,-0.932444193063,-0.929793122275,-0.926950561751,-0.923917825803,-0.920696238375,-0.917287133700,-0.913691856899,-0.909911764547,-0.905948225189,-0.901802619826,-0.897476342360,-0.892970800005,-0.888287413666,-0.883427618285,-0.878392863162,-0.873184612244,-0.867804344385,-0.862253553592,-0.856533749229,-0.850646456216,-0.844593215192,-0.838375582666,-0.831995131143,-0.825453449232,-0.818752141737,-0.811892829728,-0.804877150595,-0.797706758092,-0.790383322354,-0.782908529910,-0.775284083674,-0.767511702930,-0.759593123292,-0.751530096664,-0.743324391180,-0.734977791134,-0.726492096898,-0.717869124830,-0.709110707173,-0.700218691938,-0.691194942782,-0.682041338878,-0.672759774770,-0.663352160221,-0.653820420059,-0.644166494002,-0.634392336487,-0.624499916483,-0.614491217303,-0.604368236402,-0.594132985174,-0.583787488735,-0.573333785710,-0.562773928003,-0.552109980564,-0.541344021155,-0.530478140104,-0.519514440056,-0.508455035717,-0.497302053594,-0.486057631733,-0.474723919443,-0.463303077025,-0.451797275491,-0.440208696280,-0.428539530969,-0.416791980978,-0.404968257279,-0.393070580090,-0.381101178570,-0.369062290516,-0.356956162044,-0.344785047280,-0.332551208038,-0.320256913500,-0.307904439890,-0.295496070146,-0.283034093592,-0.270520805602,-0.257958507266,-0.245349505053,-0.232696110465,-0.220000639702,-0.207265413309,-0.194492755836,-0.181684995485,-0.168844463759,-0.155973495112,-0.143074426593,-0.130149597488,-0.117201348969,-0.104232023731,-0.091243965630,-0.078239519327,-0.065221029925,-0.052190842602,-0.039151302251,-0.026104753114,-0.013053538416
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
# constraint,norm
# norm_sq,182.000000000000
# dEdt,10.057708209279
# lambda_max,10.056844418907
