A_re,0.221522046240,0.262043738474,0.297031895575,0.328246023257,0.356664854689,0.382898763953,0.407358369443,0.430335277508,0.452045177990,0.472652750760,0.492286967831,0.511050962697,0.529028652785,0.546289331913,0.562890944856,0.578882478517,0.594305744478,0.609196732063,0.623586651917,0.637502752398,0.650968966399,0.664006429710,0.676633900782,0.688868103833,0.700724011746,0.712215081161,0.723353449267,0.734150099646,0.744615002902,0.754757236609,0.764585088163,0.774106143423,0.783327363466,0.792255151340,0.800895410364,0.809253595241,0.817334757035,0.825143582889,0.832684431214,0.839961362958,0.846978169486,0.853738397486,0.860245371305,0.866502213009,0.872511860449,0.878277083581,0.883800499217,0.889084584404,0.894131688585,0.898944044652,0.903523779041,0.907872920937,0.911993410710,0.915887107633,0.919555796973,0.923001196510,0.926224962525,0.929228695333,0.932013944378,0.934582212948,0.936934962524,0.939073616822,0.940999565527,0.942714167764,0.944218755316,0.945514635621,0.946603094556,0.947485399028,0.948162799389,0.948636531686,0.948907819762,0.948977877218,0.948847909234,0.948519114286,0.947992685740,0.947269813344,0.946351684626,0.945239486197,0.943934404974,0.942437629323,0.940750350124,0.938873761776,0.936809063129,0.934557458360,0.932120157787,0.929498378639,0.926693345765,0.923706292301,0.920538460294,0.917191101279,0.913665476820,0.909962859009,0.906084530937,0.902031787122,0.897805933912,0.893408289854,0.888840186037,0.884102966404,0.879197988041,0.874126621441,0.868890250741,0.863490273942,0.857928103103,0.852205164518,0.846322898869,0.840282761364,0.834086221859,0.827734764955,0.821229890087,0.814573111592,0.807765958766,0.800809975903,0.793706722319,0.786457772370,0.779064715449,0.771529155973,0.763852713361,0.756037021999,0.748083731192,0.739994505106,0.731771022704,0.723414977665,0.714928078300,0.706312047454,0.697568622401,0.688699554734,0.679706610239,0.670591568766,0.661356224094,0.652002383781,0.642531869017,0.632946514461,0.623248168076,0.613438690953,0.603519957138,0.593493853441,0.583362279246,0.573127146315,0.562790378583,0.552353911950,0.541819694071,0.531189684130,0.520465852621,0.509650181121,0.498744662051,0.487751298442,0.476672103695,0.465509101327,0.454264324729,0.442939816906,0.431537630219,0.420059826126,0.408508474913,0.396885655428,0.385193454804,0.373433968188,0.361609298459,0.349721555946,0.337772858146,0.325765329432,0.313701100766,0.301582309405,0.289411098604,0.277189617321,0.264920019913,0.252604465835,0.240245119339,0.227844149160,0.215403728214,0.202926033284,0.190413244709,0.177867546069,0.165291123871,0.152686167231,0.140054867555,0.127399418221,0.114722014257,0.102024852017,0.089310128862,0.076580042829,0.063836792315,0.051082575742,0.038319591235,0.025550036292,0.012776107460
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.221522046240,-0.262043738474,-0.297031895575,-0.328246023257,-0.356664854690,-0.382898763953,-0.407358369443,-0.430335277508,-0.452045177990,-0.472652750760,-0.492286967831,-0.511050962697,-0.529028652785,-0.546289331913,-0.562890944856,-0.578882478517,-0.594305744478,-0.609196732063,-0.623586651917,-0.637502752398,-0.650968966399,-0.664006429710,-0.676633900782,-0.688868103833,-0.700724011746,-0.712215081161,-0.723353449267,-0.734150099646,-0.744615002902,-0.754757236609,-0.764585088163,-0.774106143423,-0.783327363466,-0.792255151340,-0.800895410364,-0.809253595241,-0.817334757035,-0.825143582889,-0.832684431214,-0.839961362958,-0.846978169486,-0.853738397486,-0.860245371305,-0.866502213009,-0.872511860449,-0.878277083581,-0.883800499217,-0.889084584404,-0.894131688585,-0.898944044652,-0.903523779041,-0.907872920937,-0.911993410710,-0.915887107633,-0.919555796973,-0.923001196510,-0.926224962525,-0.929228695333,-0.932013944378,-0.934582212948,-0.936934962524,-0.939073616822,-0.940999565527,-0.942714167764,-0.944218755316,-0.945514635621,-0.946603094556,-0.947485399028,-0.948162799389,-0.948636531686,-0.948907819763,-0.948977877218,-0.948847909234,-0.948519114286,-0.947992685740,-0.947269813344,-0.946351684626,-0.945239486197,-0.943934404974,-0.942437629323,-0.940750350124,-0.938873761776,-0.936809063129,-0.934557458360,-0.932120157787,-0.929498378639,-0.926693345765,-0.923706292301,-0.920538460294,-0.917191101279,-0.913665476820,-0.909962859009,-0.906084530937,-0.902031787122,-0.897805933912,-0.893408289854,-0.888840186037,-0.884102966404,-0.879197988041,-0.874126621441,-0.868890250741,-0.863490273942,-0.857928103103,-0.852205164518,-0.846322898869,-0.840282761364,-0.834086221859,-0.827734764955,-0.821229890087,-0.814573111592,-0.807765958766,-0.800809975903,-0.793706722319,-0.786457772370,-0.779064715449,-0.771529155973,-0.763852713361,-0.756037021999,-0.748083731192,-0.739994505106,-0.731771022704,-0.723414977665,-0.714928078300,-0.706312047454,-0.697568622401,-0.688699554734,-0.679706610239,-0.670591568766,-0.661356224094,-0.652002383781,-0.642531869017,-0.632946514461,-0.623248168076,-0.613438690953,-0.603519957138,-0.593493853441,-0.583362279246,-0.573127146315,-0.562790378583,-0.552353911950,-0.541819694071,-0.531189684130,-0.520465852621,-0.509650181121,-0.498744662051,-0.487751298442,-0.476672103695,-0.465509101327,-0.454264324729,-0.442939816906,-0.431537630219,-0.420059826126,-0.408508474913,-0.396885655428,-0.385193454804,-0.373433968188,-0.361609298459,-0.349721555946,-0.337772858146,-0.325765329432,-0.313701100766,-0.301582309405,-0.289411098604,-0.277189617321,-0.264920019913,-0.252604465835,-0.240245119339,-0.227844149160,-0.215403728214,-0.202926033284,-0.190413244709,-0.177867546069,-0.165291123871,-0.152686167231,-0.140054867555,-0.127399418221,-0.114722014257,-0.102024852017,-0.089310128862,-0.076580042829,-0.063836792315,-0.051082575742,-0.038319591235,-0.025550036292,-0.012776107460
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
# constraint,norm
# norm_sq,186.000000000000
# dEdt,10.278756741352
# lambda_max,10.277911233512
