A_re_V,1.635033103e-06,1.635033103e-06,1.934580491e-06,1.934580491e-06,2.193582740e-06,2.193582740e-06,2.425061936e-06,2.425061936e-06,2.636274572e-06,2.636274572e-06,2.831755884e-06,2.831755884e-06
A_im_V,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
B_re_V,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
B_im_V,-1.635033103e-06,1.635033103e-06,-1.934580491e-06,1.934580491e-06,-2.193582740e-06,2.193582740e-06,-2.425061936e-06,2.425061936e-06,-2.636274573e-06,2.636274573e-06,-2.831755885e-06,2.831755885e-06
M,-2.000000000e+00,2.000000000e+00,-2.000000000e+00,2.000000000e+00,-2.000000000e+00,2.000000000e+00,-2.000000000e+00,2.000000000e+00,-2.000000000e+00,2.000000000e+00,-2.000000000e+00,2.000000000e+00
L,2.000000000e+00,2.000000000e+00,3.000000000e+00,3.000000000e+00,4.000000000e+00,4.000000000e+00,5.000000000e+00,5.000000000e+00,6.000000000e+00,6.000000000e+00,7.000000000e+00,7.000000000e+00
