A_re,0.129343780483,0.152928818167,0.173234505994,0.191282499304,0.207639050426,0.222655756182,0.236567944253,0.249541769978,0.261699341370,0.273133232083,0.283915392767,0.294102895024,0.303741783156,0.312869743385,0.321518005727,0.329712731770,0.337476048415,0.344826831951,0.351781312297,0.358353545312,0.364555786687,0.370398791329,0.375892055566,0.381044014950,0.385862207179,0.390353407346,0.394523741026,0.398378779461,0.401923620164,0.405162955563,0.408101131759,0.410742199073,0.413089955715,0.415147985667,0.416919691671,0.418408324062,0.419617006031,0.420548755843,0.421206506423,0.421593122649,0.421711416677,0.421564161520,0.421154103119,0.420483971076,0.419556488207,0.418374379055,0.416940377476,0.415257233396,0.413327718831,0.411154633247,0.408740808319,0.406089112155,0.403202453036,0.400083782710,0.396736099291,0.393162449784,0.389365932285,0.385349697866,0.381116952187,0.376670956840,0.372015030461,0.367152549617,0.362086949490,0.356821724372,0.351360427975,0.345706673591,0.339864134083,0.333836541741,0.327627687999,0.321241423029,0.314681655213,0.307952350503,0.301057531681,0.294001277514,0.286787721815,0.279421052424,0.271905510094,0.264245387307,0.256445027008,0.248508821278,0.240441209930,0.232246679046,0.223929759454,0.215495025148,0.206947091655,0.198290614348,0.189530286711,0.180670838565,0.171717034241,0.162673670722,0.153545575737,0.144337605828,0.135054644376,0.125701599602,0.116283402531,0.106805004937,0.097271377251,0.087687506458,0.078058393960,0.068389053431,0.058684508639,0.048949791268,0.039189938711,0.029409991855,0.019614992859,0.009809982915
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.129343780483,-0.152928818167,-0.173234505994,-0.191282499304,-0.207639050426,-0.222655756182,-0.236567944253,-0.249541769979,-0.261699341370,-0.273133232083,-0.283915392767,-0.294102895024,-0.303741783156,-0.312869743385,-0.321518005727,-0.329712731770,-0.337476048415,-0.344826831951,-0.351781312297,-0.358353545312,-0.364555786687,-0.370398791329,-0.375892055566,-0.381044014950,-0.385862207179,-0.390353407346,-0.394523741026,-0.398378779461,-0.401923620164,-0.405162955563,-0.408101131759,-0.410742199073,-0.413089955715,-0.415147985667,-0.416919691671,-0.418408324062,-0.419617006031,-0.420548755843,-0.421206506423,-0.421593122649,-0.421711416677,-0.421564161520,-0.421154103119,-0.420483971076,-0.419556488207,-0.418374379055,-0.416940377476,-0.415257233396,-0.413327718831,-0.411154633247,-0.408740808319,-0.406089112155,-0.403202453036,-0.400083782710,-0.396736099291,-0.393162449784,-0.389365932285,-0.385349697866,-0.381116952187,-0.376670956840,-0.372015030461,-0.367152549617,-0.362086949490,-0.356821724372,-0.351360427975,-0.345706673591,-0.339864134083,-0.333836541741,-0.327627687999,-0.321241423029,-0.314681655213,-0.307952350503,-0.301057531681,-0.294001277514,-0.286787721815,-0.279421052424,-0.271905510094,-0.264245387307,-0.256445027008,-0.248508821278,-0.240441209930,-0.232246679046,-0.223929759454,-0.215495025148,-0.206947091655,-0.198290614348,-0.189530286711,-0.180670838565,-0.171717034241,-0.162673670722,-0.153545575737,-0.144337605828,-0.135054644376,-0.125701599602,-0.116283402531,-0.106805004937,-0.097271377251,-0.087687506458,-0.078058393960,-0.068389053431,-0.058684508639,-0.048949791268,-0.039189938711,-0.029409991855,-0.019614992859,-0.009809982915
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999754300417
