A_re,0.162229267528,0.191729609946,0.217064558536,0.239509444408,0.259768963451,0.278279077241,0.295330353339,0.311126986865,0.325818275024,0.339516790218,0.352309533920,0.364265122779,0.375438605127,0.385874797141,0.395610658717,0.404677026220,0.413099902501,0.420901434787,0.428100667829,0.434714132214,0.440756309732,0.446240005690,0.451176649818,0.455576541706,0.459449052685,0.462802793111,0.465645751956,0.467985413987,0.469828858690,0.471182844195,0.472053878788,0.472448282085,0.472372237531,0.471831837591,0.470833122722,0.469382115053,0.467484847512,0.465147389034,0.462375866363,0.459176482898,0.455555534938,0.451519425654,0.447074677044,0.442227940106,0.436986003418,0.431355800298,0.425344414695,0.418959085919,0.412207212349,0.405096354183,0.397634235348,0.389828744615,0.381687936004,0.373220028537,0.364433405377,0.355336612415,0.345938356347,0.336247502261,0.326273070794,0.316024234871,0.305510316058,0.294740780571,0.283725234933,0.272473421340,0.260995212721,0.249300607539,0.237399724328,0.225302796006,0.213020163955,0.200562271906,0.187939659624,0.175162956421,0.162242874502,0.149190202154,0.136015796802,0.122730577926,0.109345519867,0.095871644519,0.082320013924,0.068701722783,0.055027890883,0.041309655456,0.027558163483,0.013784563938
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.162229267528,-0.191729609946,-0.217064558536,-0.239509444408,-0.259768963451,-0.278279077241,-0.295330353339,-0.311126986865,-0.325818275024,-0.339516790218,-0.352309533920,-0.364265122779,-0.375438605127,-0.385874797141,-0.395610658717,-0.404677026220,-0.413099902501,-0.420901434787,-0.428100667829,-0.434714132214,-0.440756309732,-0.446240005690,-0.451176649818,-0.455576541706,-0.459449052685,-0.462802793111,-0.465645751956,-0.467985413987,-0.469828858690,-0.471182844195,-0.472053878788,-0.472448282085,-0.472372237531,-0.471831837591,-0.470833122722,-0.469382115053,-0.467484847512,-0.465147389034,-0.462375866363,-0.459176482898,-0.455555534938,-0.451519425654,-0.447074677044,-0.442227940106,-0.436986003418,-0.431355800298,-0.425344414695,-0.418959085919,-0.412207212349,-0.405096354183,-0.397634235348,-0.389828744615,-0.381687936004,-0.373220028537,-0.364433405377,-0.355336612415,-0.345938356347,-0.336247502261,-0.326273070794,-0.316024234871,-0.305510316058,-0.294740780571,-0.283725234933,-0.272473421340,-0.260995212721,-0.249300607539,-0.237399724328,-0.225302796006,-0.213020163955,-0.200562271906,-0.187939659624,-0.175162956421,-0.162242874502,-0.149190202154,-0.136015796802,-0.122730577926,-0.109345519867,-0.095871644519,-0.082320013924,-0.068701722783,-0.055027890883,-0.041309655456,-0.027558163483,-0.013784563938
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999613362152
