A_re,0.491609532037,0.575441542455,0.643116360601,0.698143410884,0.742365967733,0.776874112332,0.802375832579,0.819373561715,0.828257602375,0.829359463511,0.822984013515,0.809429595404,0.789000875479,0.762017071483,0.728817104537,0.689762616819,0.645239452760,0.595657997282,0.541452639533,0.483080551829,0.421019922785,0.355767750273,0.287837277477,0.217755140140,0.146058282568,0.073290692543
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.491609532037,-0.575441542455,-0.643116360601,-0.698143410884,-0.742365967733,-0.776874112332,-0.802375832579,-0.819373561715,-0.828257602375,-0.829359463511,-0.822984013515,-0.809429595404,-0.789000875479,-0.762017071483,-0.728817104537,-0.689762616819,-0.645239452760,-0.595657997282,-0.541452639533,-0.483080551829,-0.421019922785,-0.355767750273,-0.287837277477,-0.217755140140,-0.146058282568,-0.073290692543
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.996424897037
