A_re,0.151709895242,0.179323503495,0.203058646437,0.224109909551,0.243138062936,0.260552403983,0.276626119221,0.291551494471,0.305469360647,0.318486097858,0.330684073309,0.342128367160,0.352871281254,0.362955462596,0.372416128140,0.381282687626,0.389579951989,0.397329049566,0.404548131889,0.411252925148,0.417457166525,0.423172953411,0.428411025748,0.433180996458,0.437491541074,0.441350555018,0.444765284950,0.447742439161,0.450288280904,0.452408707709,0.454109319109,0.455395474728,0.456272344279,0.456744950768,0.456818207910,0.456496952648,0.455785973436,0.454690034919,0.453213899460,0.451362345944,0.449140186209,0.446552279385,0.443603544398,0.440298970850,0.436643628461,0.432642675225,0.428301364424,0.423625050606,0.418619194644,0.413289367949,0.407641255938,0.401680660796,0.395413503622,0.388845825995,0.381983791013,0.374833683849,0.367401911857,0.359695004269,0.351719611508,0.343482504146,0.334990571536,0.326250820133,0.317270371530,0.308056460230,0.298616431166,0.288957736984,0.279087935115,0.269014684636,0.258745742938,0.248288962218,0.237652285795,0.226843744277,0.215871451568,0.204743600743,0.193468459788,0.182054367221,0.170509727596,0.158843006902,0.147062727862,0.135177465141,0.123195840467,0.111126517679,0.098978197691,0.086759613407,0.074479524560,0.062146712510,0.049769974987,0.037358120789,0.024919964456,0.012464320897
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.151709895242,-0.179323503495,-0.203058646437,-0.224109909551,-0.243138062936,-0.260552403983,-0.276626119221,-0.291551494471,-0.305469360647,-0.318486097858,-0.330684073309,-0.342128367160,-0.352871281254,-0.362955462596,-0.372416128140,-0.381282687626,-0.389579951989,-0.397329049566,-0.404548131889,-0.411252925148,-0.417457166525,-0.423172953411,-0.428411025748,-0.433180996458,-0.437491541074,-0.441350555018,-0.444765284950,-0.447742439161,-0.450288280904,-0.452408707709,-0.454109319109,-0.455395474728,-0.456272344279,-0.456744950768,-0.456818207910,-0.456496952648,-0.455785973436,-0.454690034919,-0.453213899460,-0.451362345944,-0.449140186209,-0.446552279385,-0.443603544398,-0.440298970850,-0.436643628461,-0.432642675225,-0.428301364424,-0.423625050606,-0.418619194644,-0.413289367949,-0.407641255938,-0.401680660796,-0.395413503622,-0.388845825995,-0.381983791013,-0.374833683849,-0.367401911857,-0.359695004269,-0.351719611508,-0.343482504146,-0.334990571536,-0.326250820133,-0.317270371530,-0.308056460230,-0.298616431166,-0.288957736984,-0.279087935115,-0.269014684636,-0.258745742938,-0.248288962218,-0.237652285795,-0.226843744277,-0.215871451568,-0.204743600743,-0.193468459788,-0.182054367221,-0.170509727596,-0.158843006902,-0.147062727862,-0.135177465141,-0.123195840467,-0.111126517679,-0.098978197691,-0.086759613407,-0.074479524560,-0.062146712510,-0.049769974987,-0.037358120789,-0.024919964456,-0.012464320897
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999661913307
