A_re,0.475000760615,0.556403889951,0.622448771446,0.676548094127,0.720498546829,0.755362977416,0.781829096161,0.800380203134,0.811385618534,0.815152398807,0.811956611676,0.802063012933,0.785737738860,0.763256572633,0.734910277122,0.701007903352,0.661878650397,0.617872654386,0.569360962802,0.516734873687,0.460404769867,0.400798545753,0.338359702385,0.273545171450,0.206822918692,0.138669369855,0.069566697087
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.475000760615,-0.556403889951,-0.622448771446,-0.676548094127,-0.720498546829,-0.755362977416,-0.781829096161,-0.800380203134,-0.811385618534,-0.815152398807,-0.811956611676,-0.802063012933,-0.785737738860,-0.763256572633,-0.734910277122,-0.701007903352,-0.661878650397,-0.617872654386,-0.569360962802,-0.516734873687,-0.460404769867,-0.400798545753,-0.338359702385,-0.273545171450,-0.206822918692,-0.138669369855,-0.069566697087
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.996664113639
