A_re,0.077755559311,0.091977119668,0.104255217703,0.115207313187,0.125176821150,0.134377870104,0.142954481402,0.151008909543,0.158616768027,0.165835770962,0.172711103612,0.179278886127,0.185568497675,0.191604188116,0.197406227125,0.202991743297,0.208375349639,0.213569618353,0.218585446995,0.223432344922,0.228118660224,0.232651761587,0.237038185548,0.241283756865,0.245393687752,0.249372660341,0.253224895710,0.256954212052,0.260564073998,0.264057634683,0.267437771815,0.270707118760,0.273868091458,0.276922911828,0.279873628211,0.282722133287,0.285470179848,0.288119394716,0.290671291086,0.293127279477,0.295488677510,0.297756718635,0.299932559958,0.302017289269,0.304011931374,0.305917453809,0.307734772009,0.309464753994,0.311108224625,0.312665969476,0.314138738369,0.315527248589,0.316832187844,0.318054216958,0.319193972356,0.320252068337,0.321229099172,0.322125641035,0.322942253780,0.323679482588,0.324337859485,0.324917904752,0.325420128220,0.325845030488,0.326193104033,0.326464834259,0.326660700459,0.326781176716,0.326826732743,0.326797834657,0.326694945706,0.326518526949,0.326269037883,0.325946937034,0.325552682502,0.325086732477,0.324549545714,0.323941581977,0.323263302461,0.322515170172,0.321697650296,0.320811210532,0.319856321406,0.318833456569,0.317743093062,0.316585711576,0.315361796687,0.314071837069,0.312716325705,0.311295760070,0.309810642303,0.308261479372,0.306648783218,0.304973070892,0.303234864675,0.301434692198,0.299573086536,0.297650586307,0.295667735753,0.293625084813,0.291523189192,0.289362610416,0.287143915882,0.284867678904,0.282534478743,0.280144900640,0.277699535837,0.275198981590,0.272643841184,0.270034723933,0.267372245182,0.264657026297,0.261889694657,0.259070883632,0.256201232569,0.253281386761,0.250311997419,0.247293721635,0.244227222348,0.241113168297,0.237952233980,0.234745099600,0.231492451013,0.228194979672,0.224853382568,0.221468362164,0.218040626332,0.214570888281,0.211059866490,0.207508284626,0.203916871473,0.200286360849,0.196617491525,0.192911007137,0.189167656102,0.185388191529,0.181573371124,0.177723957097,0.173840716069,0.169924418970,0.165975840942,0.161995761237,0.157984963110,0.153944233720,0.149874364018,0.145776148638,0.141650385792,0.137497877154,0.133319427746,0.129115845826,0.124887942774,0.120636532968,0.116362433672,0.112066464913,0.107749449360,0.103412212203,0.099055581030,0.094680385701,0.090287458226,0.085877632635,0.081451744853,0.077010632572,0.072555135122,0.068086093342,0.063604349449,0.059110746905,0.054606130289,0.050091345164,0.045567237942,0.041034655750,0.036494446299,0.031947457750,0.027394538572,0.022836537417,0.018274302975,0.013708683843,0.009140528387,0.004570684608
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.077755559311,-0.091977119668,-0.104255217703,-0.115207313187,-0.125176821150,-0.134377870104,-0.142954481402,-0.151008909543,-0.158616768027,-0.165835770962,-0.172711103612,-0.179278886127,-0.185568497675,-0.191604188116,-0.197406227125,-0.202991743297,-0.208375349639,-0.213569618353,-0.218585446995,-0.223432344922,-0.228118660224,-0.232651761587,-0.237038185548,-0.241283756865,-0.245393687752,-0.249372660341,-0.253224895710,-0.256954212052,-0.260564073998,-0.264057634683,-0.267437771815,-0.270707118760,-0.273868091458,-0.276922911828,-0.279873628211,-0.282722133287,-0.285470179848,-0.288119394716,-0.290671291086,-0.293127279477,-0.295488677510,-0.297756718635,-0.299932559958,-0.302017289269,-0.304011931374,-0.305917453809,-0.307734772009,-0.309464753994,-0.311108224625,-0.312665969476,-0.314138738369,-0.315527248589,-0.316832187844,-0.318054216958,-0.319193972356,-0.320252068337,-0.321229099172,-0.322125641035,-0.322942253780,-0.323679482587,-0.324337859485,-0.324917904752,-0.325420128220,-0.325845030488,-0.326193104033,-0.326464834259,-0.326660700459,-0.326781176716,-0.326826732743,-0.326797834657,-0.326694945706,-0.326518526949,-0.326269037883,-0.325946937034,-0.325552682502,-0.325086732477,-0.324549545714,-0.323941581977,-0.323263302460,-0.322515170172,-0.321697650296,-0.320811210532,-0.319856321406,-0.318833456569,-0.317743093062,-0.316585711576,-0.315361796687,-0.314071837069,-0.312716325705,-0.311295760070,-0.309810642303,-0.308261479372,-0.306648783218,-0.304973070892,-0.303234864675,-0.301434692198,-0.299573086536,-0.297650586307,-0.295667735753,-0.293625084813,-0.291523189192,-0.289362610416,-0.287143915882,-0.284867678904,-0.282534478743,-0.280144900640,-0.277699535837,-0.275198981590,-0.272643841184,-0.270034723933,-0.267372245182,-0.264657026297,-0.261889694657,-0.259070883632,-0.256201232569,-0.253281386761,-0.250311997419,-0.247293721635,-0.244227222348,-0.241113168297,-0.237952233980,-0.234745099600,-0.231492451013,-0.228194979672,-0.224853382568,-0.221468362164,-0.218040626332,-0.214570888281,-0.211059866490,-0.207508284626,-0.203916871473,-0.200286360850,-0.196617491525,-0.192911007137,-0.189167656102,-0.185388191529,-0.181573371124,-0.177723957097,-0.173840716069,-0.169924418970,-0.165975840942,-0.161995761237,-0.157984963110,-0.153944233720,-0.149874364018,-0.145776148638,-0.141650385792,-0.137497877154,-0.133319427746,-0.129115845826,-0.124887942774,-0.120636532968,-0.116362433672,-0.112066464913,-0.107749449360,-0.103412212203,-0.099055581030,-0.094680385701,-0.090287458226,-0.085877632635,-0.081451744853,-0.077010632572,-0.072555135122,-0.068086093342,-0.063604349449,-0.059110746905,-0.054606130289,-0.050091345164,-0.045567237942,-0.041034655750,-0.036494446299,-0.031947457750,-0.027394538572,-0.022836537417,-0.018274302975,-0.013708683843,-0.009140528387,-0.004570684608
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999911237702
