A_re,0.571514259630,0.666395755420,0.740887652390,0.798943074857,0.842622320822,0.873154056433,0.891365803776,0.897888000301,0.893261214554,0.877996488853,0.852610739546,0.817647819582,0.773690779465,0.721368405595,0.661357845296,0.594384436613,0.521219468167,0.442676362947,0.359605639502,0.272888916484,0.183432170765,0.092158422963
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.571514259630,-0.666395755420,-0.740887652390,-0.798943074857,-0.842622320822,-0.873154056433,-0.891365803776,-0.897888000301,-0.893261214554,-0.877996488853,-0.852610739546,-0.817647819582,-0.773690779465,-0.721368405595,-0.661357845296,-0.594384436613,-0.521219468167,-0.442676362947,-0.359605639502,-0.272888916484,-0.183432170765,-0.092158422963
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.995154946435
