A_re,0.384123799226,0.451534328178,0.507523081780,0.554942694965,0.595317768895,0.629558571897,0.658251718442,0.681798803362,0.700490061661,0.714546719323,0.724146848401,0.729441904338,0.730567695029,0.727651862133,0.720819088075,0.710194766647,0.695907602451,0.678091441800,0.656886537466,0.632440386168,0.604908236270,0.574453335726,0.541246971607,0.505468339705,0.467304273658,0.426948856658,0.384602934158,0.340473542671,0.294773267258,0.247719538481,0.199533878248,0.150441102881,0.100668491011,0.050444923234
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.384123799226,-0.451534328178,-0.507523081780,-0.554942694965,-0.595317768895,-0.629558571897,-0.658251718442,-0.681798803362,-0.700490061661,-0.714546719323,-0.724146848401,-0.729441904338,-0.730567695029,-0.727651862133,-0.720819088075,-0.710194766647,-0.695907602451,-0.678091441800,-0.656886537466,-0.632440386168,-0.604908236270,-0.574453335726,-0.541246971607,-0.505468339705,-0.467304273658,-0.426948856658,-0.384602934158,-0.340473542671,-0.294773267258,-0.247719538481,-0.199533878248,-0.150441102881,-0.100668491011,-0.050444923234
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.997823930188
