A_re,0.682322662957,0.790532660349,0.871285338640,0.929106385263,0.966369273891,0.984562004062,0.984798416018,0.968057840695,0.935307887683,0.887569987801,0.825953852393,0.751673537030,0.666051791165,0.570516480483,0.466591384687,0.355882874267,0.240063521572,0.120853441374
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.682322662957,-0.790532660349,-0.871285338640,-0.929106385263,-0.966369273891,-0.984562004062,-0.984798416018,-0.968057840695,-0.935307887683,-0.887569987801,-0.825953852393,-0.751673537030,-0.666051791165,-0.570516480483,-0.466591384687,-0.355882874267,-0.240063521572,-0.120853441374
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.993062606920
