A_re,0.315178212719,0.371287403093,0.418532539923,0.459306039791,0.494901926954,0.526101712768,0.553413276399,0.577184928906,0.597666100973,0.615042297762,0.629456494991,0.641022880833,0.649836031092,0.655977232485,0.659518955103,0.660528083320,0.659068289352,0.655201799350,0.648990718931,0.640498032345,0.629788355067,0.616928496670,0.601987875199,0.585038813434,0.566156739807,0.545420311234,0.522911471218,0.498715453632,0.472920740443,0.445618980044,0.416904871606,0.386876019967,0.355632764831,0.323277987506,0.289916897993,0.255656804876,0.220606870214,0.184877851419,0.148581831925,0.111831942348,0.074742073671,0.037426583963
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.315178212719,-0.371287403093,-0.418532539923,-0.459306039791,-0.494901926954,-0.526101712768,-0.553413276399,-0.577184928906,-0.597666100973,-0.615042297762,-0.629456494991,-0.641022880833,-0.649836031092,-0.655977232485,-0.659518955103,-0.660528083320,-0.659068289352,-0.655201799350,-0.648990718931,-0.640498032345,-0.629788355067,-0.616928496670,-0.601987875199,-0.585038813434,-0.566156739807,-0.545420311234,-0.522911471218,-0.498715453632,-0.472920740443,-0.445618980044,-0.416904871606,-0.386876019967,-0.355632764831,-0.323277987506,-0.289916897993,-0.255656804876,-0.220606870214,-0.184877851419,-0.148581831925,-0.111831942348,-0.074742073671,-0.037426583963
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.998537246324
