A_re,0.166067506533,0.196254886031,0.222171291276,0.245121414670,0.265825889439,0.284730325976,0.302131562331,0.318238075721,0.333202196704,0.347138708405,0.360136261289,0.372264726947,0.383580126705,0.394128045223,0.403946061374,0.413065520988,0.421512856556,0.429310587542,0.436478090739,0.443032201955,0.448987691906,0.454357646894,0.459153776415,0.463386664008,0.467065973522,0.470200619990,0.472798912133,0.474868671935,0.476417335518,0.477452038652,0.477979689543,0.478007031030,0.477540693879,0.476587242580,0.475153214759,0.473245155151,0.470869644892,0.468033326779,0.464742927021,0.461005273937,0.456827313976,0.452216125385,0.447178929787,0.441723101915,0.435856177695,0.429585860852,0.422920028187,0.415866733667,0.408434211417,0.400630877742,0.392465332245,0.383946358126,0.375082921738,0.365884171440,0.356359435828,0.346518221373,0.336370209514,0.325925253254,0.315193373284,0.304184753678,0.292909737180,0.281378820116,0.269602646956,0.257592004551,0.245357816062,0.232911134603,0.220263136627,0.207425115056,0.194408472191,0.181224712398,0.167885434605,0.154402324614,0.140787147243,0.127051738311,0.113207996491,0.099267875019,0.085243373298,0.071146528396,0.056989406443,0.042784093954,0.028542689076,0.014277292781
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.166067506533,-0.196254886031,-0.222171291276,-0.245121414670,-0.265825889439,-0.284730325976,-0.302131562331,-0.318238075721,-0.333202196704,-0.347138708405,-0.360136261289,-0.372264726947,-0.383580126705,-0.394128045223,-0.403946061374,-0.413065520988,-0.421512856556,-0.429310587542,-0.436478090739,-0.443032201955,-0.448987691906,-0.454357646894,-0.459153776415,-0.463386664008,-0.467065973522,-0.470200619990,-0.472798912133,-0.474868671935,-0.476417335518,-0.477452038652,-0.477979689543,-0.478007031030,-0.477540693879,-0.476587242580,-0.475153214759,-0.473245155151,-0.470869644892,-0.468033326779,-0.464742927021,-0.461005273937,-0.456827313976,-0.452216125385,-0.447178929787,-0.441723101915,-0.435856177695,-0.429585860852,-0.422920028187,-0.415866733667,-0.408434211417,-0.400630877742,-0.392465332245,-0.383946358126,-0.375082921738,-0.365884171440,-0.356359435828,-0.346518221373,-0.336370209514,-0.325925253254,-0.315193373284,-0.304184753678,-0.292909737180,-0.281378820116,-0.269602646956,-0.257592004551,-0.245357816062,-0.232911134603,-0.220263136627,-0.207425115056,-0.194408472191,-0.181224712398,-0.167885434605,-0.154402324614,-0.140787147243,-0.127051738311,-0.113207996491,-0.099267875019,-0.085243373298,-0.071146528396,-0.056989406443,-0.042784093954,-0.028542689076,-0.014277292781
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999594834259
