A_re,0.798255942645,0.917451395263,1.000068196639,1.051229634927,1.073738211859,1.069555729691,1.040393780224,0.987982351420,0.914197978862,0.821121354972,0.711055248264,0.586517933139,0.450220407724,0.305032377077,0.153940310932
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.798255942645,-0.917451395263,-1.000068196639,-1.051229634927,-1.073738211859,-1.069555729691,-1.040393780224,-0.987982351420,-0.914197978862,-0.821121354972,-0.711055248264,-0.586517933139,-0.450220407724,-0.305032377077,-0.153940310932
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.990450851993
