A_re,0.622037054010,0.723306261266,0.801147981273,0.859780604501,0.901401999489,0.927344469507,0.938542423772,0.935753206060,0.919672149463,0.890996218443,0.850460086971,0.798856190965,0.737044792220,0.665957430178,0.586595766952,0.500027087802,0.407377299072,0.309822019797,0.208576214932,0.104882726434
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.622037054010,-0.723306261266,-0.801147981273,-0.859780604501,-0.901401999489,-0.927344469507,-0.938542423772,-0.935753206060,-0.919672149463,-0.890996218443,-0.850460086971,-0.798856190965,-0.737044792220,-0.665957430178,-0.586595766952,-0.500027087802,-0.407377299072,-0.309822019797,-0.208576214932,-0.104882726434
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.994249169049
