A_re,0.089109125855,0.105398463606,0.119454884383,0.131985335392,0.143382758889,0.153891980807,0.163677524206,0.172856081930,0.181513846524,0.189716524671,0.197515489098,0.204951745779,0.212058595599,0.218863479830,0.225389295795,0.231655357440,0.237678111269,0.243471679696,0.249048280023,0.254418552152,0.259591818167,0.264576290329,0.269379239464,0.274007132578,0.278465746295,0.282760261106,0.286895340243,0.290875196138,0.294703646766,0.298384163682,0.301919913208,0.305313791924,0.308568457380,0.311686354809,0.314669740445,0.317520701964,0.320241176459,0.322832966312,0.325297753251,0.327637110833,0.329852515568,0.331945356855,0.333916945885,0.335768523629,0.337501268035,0.339116300510,0.340614691790,0.341997467248,0.343265611713,0.344420073851,0.345461770155,0.346391588579,0.347210391863,0.347919020571,0.348518295873,0.349009022093,0.349391989055,0.349667974234,0.349837744730,0.349902059097,0.349861669015,0.349717320839,0.349469757025,0.349119717449,0.348667940621,0.348115164806,0.347462129064,0.346709574204,0.345858243674,0.344908884371,0.343862247401,0.342719088771,0.341480170035,0.340146258880,0.338718129677,0.337196563976,0.335582350969,0.333876287911,0.332079180503,0.330191843249,0.328215099772,0.326149783107,0.323996735959,0.321756810948,0.319430870812,0.317019788597,0.314524447826,0.311945742640,0.309284577925,0.306541869413,0.303718543778,0.300815538699,0.297833802919,0.294774296282,0.291637989761,0.288425865462,0.285138916627,0.281778147615,0.278344573878,0.274839221914,0.271263129225,0.267617344248,0.263902926288,0.260120945436,0.256272482474,0.252358628780,0.248380486216,0.244339167013,0.240235793643,0.236071498690,0.231847424704,0.227564724061,0.223224558801,0.218828100473,0.214376529964,0.209871037327,0.205312821602,0.200703090629,0.196043060860,0.191333957159,0.186577012607,0.181773468291,0.176924573095,0.172031583484,0.167095763289,0.162118383475,0.157100721922,0.152044063185,0.146949698267,0.141818924373,0.136653044670,0.131453368042,0.126221208841,0.120957886631,0.115664725942,0.110343056000,0.104994210479,0.099619527227,0.094220348011,0.088798018241,0.083353886703,0.077889305290,0.072405628725,0.066904214284,0.061386421524,0.055853611998,0.050307148978,0.044748397173,0.039178722443,0.033599491519,0.028012071712,0.022417830632,0.016818135896,0.011214354842,0.005607854240
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.089109125855,-0.105398463606,-0.119454884383,-0.131985335392,-0.143382758889,-0.153891980807,-0.163677524206,-0.172856081930,-0.181513846524,-0.189716524671,-0.197515489098,-0.204951745779,-0.212058595599,-0.218863479830,-0.225389295795,-0.231655357440,-0.237678111269,-0.243471679696,-0.249048280023,-0.254418552152,-0.259591818167,-0.264576290329,-0.269379239464,-0.274007132578,-0.278465746295,-0.282760261106,-0.286895340243,-0.290875196138,-0.294703646766,-0.298384163682,-0.301919913208,-0.305313791924,-0.308568457380,-0.311686354809,-0.314669740445,-0.317520701964,-0.320241176459,-0.322832966312,-0.325297753251,-0.327637110833,-0.329852515568,-0.331945356855,-0.333916945885,-0.335768523629,-0.337501268035,-0.339116300510,-0.340614691790,-0.341997467248,-0.343265611713,-0.344420073851,-0.345461770155,-0.346391588579,-0.347210391863,-0.347919020571,-0.348518295873,-0.349009022092,-0.349391989055,-0.349667974234,-0.349837744730,-0.349902059097,-0.349861669015,-0.349717320839,-0.349469757025,-0.349119717449,-0.348667940621,-0.348115164806,-0.347462129064,-0.346709574204,-0.345858243674,-0.344908884371,-0.343862247401,-0.342719088771,-0.341480170034,-0.340146258880,-0.338718129677,-0.337196563976,-0.335582350969,-0.333876287911,-0.332079180503,-0.330191843249,-0.328215099772,-0.326149783107,-0.323996735959,-0.321756810948,-0.319430870812,-0.317019788597,-0.314524447826,-0.311945742640,-0.309284577925,-0.306541869413,-0.303718543778,-0.300815538699,-0.297833802919,-0.294774296282,-0.291637989761,-0.288425865462,-0.285138916627,-0.281778147615,-0.278344573878,-0.274839221914,-0.271263129225,-0.267617344248,-0.263902926288,-0.260120945436,-0.256272482474,-0.252358628780,-0.248380486216,-0.244339167013,-0.240235793643,-0.236071498690,-0.231847424704,-0.227564724061,-0.223224558801,-0.218828100473,-0.214376529964,-0.209871037327,-0.205312821602,-0.200703090629,-0.196043060860,-0.191333957159,-0.186577012607,-0.181773468291,-0.176924573095,-0.172031583484,-0.167095763289,-0.162118383475,-0.157100721922,-0.152044063185,-0.146949698267,-0.141818924373,-0.136653044670,-0.131453368042,-0.126221208841,-0.120957886631,-0.115664725942,-0.110343056000,-0.104994210479,-0.099619527227,-0.094220348011,-0.088798018241,-0.083353886703,-0.077889305290,-0.072405628725,-0.066904214284,-0.061386421524,-0.055853611998,-0.050307148978,-0.044748397173,-0.039178722443,-0.033599491519,-0.028012071712,-0.022417830632,-0.016818135896,-0.011214354842,-0.005607854240
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999883416743
