A_re,0.394919994068,0.464050410640,0.521327252915,0.569672474301,0.610644774708,0.645173312753,0.673856481179,0.697104373651,0.715214461108,0.728415084856,0.736891991867,0.740805288774,0.740300667179,0.735517037723,0.726591819361,0.713664641889,0.696879939649,0.676388747399,0.652349906499,0.624930824363,0.594307887730,0.560666602154,0.524201511008,0.485115934126,0.443621557028,0.399937895088,0.354291652356,0.306915991292,0.258049727201,0.207936459271,0.156823648747,0.104961653704,0.052602729081
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.394919994068,-0.464050410640,-0.521327252915,-0.569672474301,-0.610644774708,-0.645173312753,-0.673856481179,-0.697104373651,-0.715214461108,-0.728415084856,-0.736891991867,-0.740805288774,-0.740300667179,-0.735517037723,-0.726591819361,-0.713664641889,-0.696879939649,-0.676388747399,-0.652349906499,-0.624930824363,-0.594307887730,-0.560666602154,-0.524201511008,-0.485115934126,-0.443621557028,-0.399937895088,-0.354291652356,-0.306915991292,-0.258049727201,-0.207936459271,-0.156823648747,-0.104961653704,-0.052602729081
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.997699268081
