A_re,-1.031349998174,-1.161107425972,-1.229599533039,-1.243587240640,-1.207705644972,-1.126339502527,-1.004311842794,-0.847127317269,-0.661008663696,-0.452820663185,-0.229926256535
A_im,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,1.031349998174,1.161107425972,1.229599533039,1.243587240640,1.207705644972,1.126339502527,1.004311842794,0.847127317269,0.661008663696,0.452820663185,0.229926256535
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.983828601023
