A_re,0.105126392367,0.124326669163,0.140881666287,0.155624106674,0.169016374093,0.181346207411,0.192806689939,0.203534547932,0.213630586843,0.223171499035,0.232217116097,0.240815084863,0.249004004021,0.256815598477,0.264276269162,0.271408224303,0.278230322411,0.284758711897,0.291007324176,0.296988259263,0.302712091128,0.308188112313,0.313424531917,0.318428637354,0.323206927663,0.327765224232,0.332108763439,0.336242274683,0.340170046515,0.343895983009,0.347423652072,0.350756327052,0.353897022735,0.356848526637,0.359613426301,0.362194133212,0.364592903817,0.366811858066,0.368852995816,0.370718211393,0.372409306539,0.373928001974,0.375275947732,0.376454732422,0.377465891551,0.378310915016,0.378991253853,0.379508326334,0.379863523485,0.380058214081,0.380093749173,0.379971466203,0.379692692736,0.379258749860,0.378670955277,0.377930626115,0.377039081491,0.375997644843,0.374807646054,0.373470423385,0.371987325236,0.370359711742,0.368588956226,0.366676446516,0.364623586133,0.362431795372,0.360102512269,0.357637193471,0.355037315014,0.352304373020,0.349439884307,0.346445386926,0.343322440638,0.340072627313,0.336697551273,0.333198839585,0.329578142288,0.325837132577,0.321977506939,0.318000985242,0.313909310781,0.309704250288,0.305387593899,0.300961155085,0.296426770556,0.291786300123,0.287041626537,0.282194655289,0.277247314396,0.272201554148,0.267059346833,0.261822686443,0.256493588349,0.251074088959,0.245566245354,0.239972134905,0.234293854864,0.228533521948,0.222693271893,0.216775259003,0.210781655671,0.204714651898,0.198576454780,0.192369288001,0.186095391294,0.179757019903,0.173356444021,0.166895948228,0.160377830907,0.153804403657,0.147177990693,0.140500928231,0.133775563876,0.127004255988,0.120189373049,0.113333293017,0.106438402674,0.099507096968,0.092541778347,0.085544856084,0.078518745605,0.071465867802,0.064388648342,0.057289516980,0.050170906855,0.043035253795,0.035884995606,0.028722571363,0.021550420706,0.014370983117,0.007186697207
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.105126392367,-0.124326669163,-0.140881666287,-0.155624106674,-0.169016374093,-0.181346207411,-0.192806689939,-0.203534547932,-0.213630586843,-0.223171499035,-0.232217116097,-0.240815084863,-0.249004004021,-0.256815598477,-0.264276269162,-0.271408224303,-0.278230322411,-0.284758711897,-0.291007324176,-0.296988259263,-0.302712091128,-0.308188112313,-0.313424531917,-0.318428637354,-0.323206927663,-0.327765224232,-0.332108763439,-0.336242274683,-0.340170046515,-0.343895983009,-0.347423652072,-0.350756327052,-0.353897022735,-0.356848526637,-0.359613426301,-0.362194133212,-0.364592903817,-0.366811858066,-0.368852995816,-0.370718211393,-0.372409306539,-0.373928001974,-0.375275947732,-0.376454732422,-0.377465891551,-0.378310915016,-0.378991253853,-0.379508326334,-0.379863523485,-0.380058214081,-0.380093749173,-0.379971466203,-0.379692692736,-0.379258749860,-0.378670955277,-0.377930626115,-0.377039081491,-0.375997644843,-0.374807646054,-0.373470423385,-0.371987325236,-0.370359711742,-0.368588956226,-0.366676446516,-0.364623586133,-0.362431795372,-0.360102512269,-0.357637193471,-0.355037315014,-0.352304373020,-0.349439884307,-0.346445386926,-0.343322440638,-0.340072627313,-0.336697551273,-0.333198839585,-0.329578142288,-0.325837132577,-0.321977506939,-0.318000985242,-0.313909310781,-0.309704250288,-0.305387593899,-0.300961155085,-0.296426770556,-0.291786300123,-0.287041626537,-0.282194655289,-0.277247314396,-0.272201554148,-0.267059346833,-0.261822686443,-0.256493588349,-0.251074088959,-0.245566245354,-0.239972134905,-0.234293854864,-0.228533521948,-0.222693271893,-0.216775259003,-0.210781655671,-0.204714651898,-0.198576454780,-0.192369288001,-0.186095391294,-0.179757019903,-0.173356444021,-0.166895948228,-0.160377830907,-0.153804403657,-0.147177990693,-0.140500928231,-0.133775563876,-0.127004255988,-0.120189373049,-0.113333293017,-0.106438402674,-0.099507096968,-0.092541778347,-0.085544856084,-0.078518745605,-0.071465867802,-0.064388648342,-0.057289516980,-0.050170906855,-0.043035253795,-0.035884995606,-0.028722571363,-0.021550420706,-0.014370983117,-0.007186697207
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999837722489
