A_re,0.210992348503,0.249159415034,0.281780110326,0.310498360507,0.336217415666,0.359492368231,0.380690426669,0.400067563883,0.417809364694,0.434054594420,0.448909653754,0.462457884616,0.474765802551,0.485887410034,0.495867265475,0.504742719207,0.512545576216,0.519303354751,0.525040253974,0.529777908128,0.533535981384,0.536332641993,0.538184943674,0.539109134818,0.539120910849,0.538235621307,0.536468440521,0.533834508684,0.530349048681,0.526027462845,0.520885412984,0.514938886341,0.508204249634,0.500698292936,0.492438264807,0.483441899873,0.473727439828,0.463313648662,0.452219822820,0.440465796858,0.428071945096,0.415059179689,0.401448945482,0.387263211962,0.372524462590,0.357255681742,0.341480339488,0.325222374396,0.308506174521,0.291356556753,0.273798744650,0.255858344887,0.237561322442,0.218933974633,0.200002904094,0.180794990801,0.161337363229,0.141657368723,0.121782543180,0.101740580098,0.081559299078,0.061266613857,0.040890499920,0.020458961785
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.210992348503,-0.249159415034,-0.281780110326,-0.310498360507,-0.336217415666,-0.359492368231,-0.380690426669,-0.400067563883,-0.417809364694,-0.434054594420,-0.448909653754,-0.462457884616,-0.474765802551,-0.485887410034,-0.495867265475,-0.504742719207,-0.512545576216,-0.519303354751,-0.525040253974,-0.529777908128,-0.533535981384,-0.536332641993,-0.538184943674,-0.539109134818,-0.539120910849,-0.538235621307,-0.536468440521,-0.533834508684,-0.530349048681,-0.526027462845,-0.520885412984,-0.514938886341,-0.508204249634,-0.500698292936,-0.492438264807,-0.483441899873,-0.473727439828,-0.463313648662,-0.452219822820,-0.440465796858,-0.428071945096,-0.415059179689,-0.401448945482,-0.387263211962,-0.372524462590,-0.357255681742,-0.341480339488,-0.325222374396,-0.308506174521,-0.291356556753,-0.273798744650,-0.255858344887,-0.237561322442,-0.218933974633,-0.200002904094,-0.180794990801,-0.161337363229,-0.141657368723,-0.121782543180,-0.101740580098,-0.081559299078,-0.061266613857,-0.040890499920,-0.020458961785
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999345618006
