A_re,0.141040008295,0.166734513608,0.188838134175,0.208463161015,0.226225456786,0.242506957020,0.257562935661,0.271573346274,0.284670207791,0.296953421142,0.308500479609,0.319372726819,0.329619552487,0.339281299529,0.348391335087,0.356977561445,0.365063541312,0.372669351149,0.379812238655,0.386507136594,0.392767069457,0.398603479004,0.404026487564,0.409045112993,0.413667445665,0.417900795337,0.421751813888,0.425226598562,0.428330779338,0.431069593265,0.433447948036,0.435470476598,0.437141584271,0.438465489547,0.439446259552,0.440087840945,0.440394086943,0.440368780982,0.440015657502,0.439338420220,0.438340758221,0.437026360143,0.435398926681,0.433462181616,0.431219881536,0.428675824397,0.425833857046,0.422697881824,0.419271862336,0.415559828473,0.411565880768,0.407294194125,0.402749021016,0.397934694150,0.392855628701,0.387516324097,0.381921365433,0.376075424523,0.369983260621,0.363649720838,0.357079740282,0.350278341927,0.343250636250,0.336001820628,0.328537178531,0.320862078518,0.312981973041,0.304902397081,0.296628966616,0.288167376937,0.279523400823,0.270702886575,0.261711755925,0.252556001825,0.243241686117,0.233774937109,0.224161947030,0.214408969412,0.204522316364,0.194508355774,0.184373508428,0.174124245051,0.163767083281,0.153308584583,0.142755351090,0.132114022400,0.121391272309,0.110593805503,0.099728354198,0.088801674743,0.077820544184,0.066791756792,0.055722120557,0.044618453661,0.033487580917,0.022336330198,0.011171528833
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.141040008295,-0.166734513608,-0.188838134175,-0.208463161015,-0.226225456786,-0.242506957020,-0.257562935661,-0.271573346274,-0.284670207791,-0.296953421142,-0.308500479609,-0.319372726819,-0.329619552487,-0.339281299529,-0.348391335087,-0.356977561445,-0.365063541312,-0.372669351149,-0.379812238655,-0.386507136594,-0.392767069457,-0.398603479004,-0.404026487564,-0.409045112993,-0.413667445665,-0.417900795337,-0.421751813888,-0.425226598562,-0.428330779338,-0.431069593265,-0.433447948036,-0.435470476598,-0.437141584271,-0.438465489547,-0.439446259552,-0.440087840945,-0.440394086943,-0.440368780982,-0.440015657502,-0.439338420220,-0.438340758221,-0.437026360143,-0.435398926681,-0.433462181616,-0.431219881536,-0.428675824397,-0.425833857046,-0.422697881824,-0.419271862336,-0.415559828473,-0.411565880768,-0.407294194125,-0.402749021016,-0.397934694150,-0.392855628701,-0.387516324097,-0.381921365433,-0.376075424523,-0.369983260621,-0.363649720838,-0.357079740282,-0.350278341927,-0.343250636250,-0.336001820628,-0.328537178531,-0.320862078518,-0.312981973041,-0.304902397081,-0.296628966616,-0.288167376937,-0.279523400823,-0.270702886575,-0.261711755925,-0.252556001825,-0.243241686117,-0.233774937109,-0.224161947030,-0.214408969412,-0.204522316364,-0.194508355774,-0.184373508428,-0.174124245051,-0.163767083281,-0.153308584583,-0.142755351090,-0.132114022400,-0.121391272309,-0.110593805503,-0.099728354198,-0.088801674743,-0.077820544184,-0.066791756792,-0.055722120557,-0.044618453661,-0.033487580917,-0.022336330198,-0.011171528833
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999707825908
