A_re,-1.452816686854,-1.547204564514,-1.509782036735,-1.356838072835,-1.106342192058,-0.779776187903,-0.401957181285
A_im,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,1.452816686854,1.547204564514,1.509782036735,1.356838072835,1.106342192058,0.779776187903,0.401957181285
M,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.966687660934
