A_re,0.076069943702,0.089984231567,0.101997851669,0.112714956819,0.122471589590,0.131477303189,0.139873058730,0.147758951850,0.155209011196,0.162279750947,0.169015425274,0.175451417245,0.181616512805,0.187534477673,0.193225181720,0.198705419998,0.203989524782,0.209089830150,0.214017030285,0.218780459774,0.223388315684,0.227847835530,0.232165441386,0.236346857681,0.240397208318,0.244321097385,0.248122676708,0.251805702788,0.255373585074,0.258829427138,0.262176061984,0.265416082472,0.268551867665,0.271585605744,0.274519314016,0.277354856462,0.280093959166,0.282738223959,0.285289140483,0.287748096935,0.290116389624,0.292395231524,0.294585759941,0.296689043389,0.298706087797,0.300637842105,0.302485203322,0.304249021126,0.305930102022,0.307529213147,0.309047085723,0.310484418221,0.311841879249,0.313120110201,0.314319727689,0.315441325776,0.316485478030,0.317452739421,0.318343648064,0.319158726836,0.319898484868,0.320563418926,0.321154014692,0.321670747949,0.322114085684,0.322484487115,0.322782404639,0.323008284721,0.323162568718,0.323245693647,0.323258092903,0.323200196926,0.323072433826,0.322875229966,0.322609010503,0.322274199899,0.321871222393,0.321400502445,0.320862465154,0.320257536638,0.319586144402,0.318848717676,0.318045687726,0.317177488151,0.316244555163,0.315247327837,0.314186248351,0.313061762215,0.311874318472,0.310624369893,0.309312373158,0.307938789019,0.306504082457,0.305008722821,0.303453183961,0.301837944348,0.300163487183,0.298430300502,0.296638877262,0.294789715432,0.292883318060,0.290920193346,0.288900854700,0.286825820796,0.284695615614,0.282510768486,0.280271814124,0.277979292648,0.275633749611,0.273235736010,0.270785808301,0.268284528403,0.265732463698,0.263130187030,0.260478276695,0.257777316426,0.255027895383,0.252230608123,0.249386054586,0.246494840056,0.243557575139,0.240574875720,0.237547362929,0.234475663096,0.231360407707,0.228202233359,0.225001781704,0.221759699398,0.218476638044,0.215153254134,0.211790208985,0.208388168676,0.204947803982,0.201469790304,0.197954807601,0.194403540310,0.190816677278,0.187194911680,0.183538940942,0.179849466659,0.176127194510,0.172372834176,0.168587099251,0.164770707155,0.160924379045,0.157048839721,0.153144817533,0.149213044289,0.145254255156,0.141269188567,0.137258586117,0.133223192466,0.129163755237,0.125081024915,0.120975754741,0.116848700610,0.112700620963,0.108532276681,0.104344430978,0.100137849289,0.095913299167,0.091671550165,0.087413373728,0.083139543083,0.078850833121,0.074548020287,0.070231882464,0.065903198859,0.061562749887,0.057211317053,0.052849682836,0.048478630572,0.044098944338,0.039711408828,0.035316809240,0.030915931153,0.026509560408,0.022098482990,0.017683484904,0.013265352056,0.008844870136,0.004422824489
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.076069943702,-0.089984231567,-0.101997851669,-0.112714956819,-0.122471589590,-0.131477303189,-0.139873058730,-0.147758951850,-0.155209011196,-0.162279750947,-0.169015425274,-0.175451417245,-0.181616512805,-0.187534477673,-0.193225181720,-0.198705419998,-0.203989524782,-0.209089830150,-0.214017030285,-0.218780459774,-0.223388315684,-0.227847835530,-0.232165441386,-0.236346857681,-0.240397208318,-0.244321097385,-0.248122676708,-0.251805702788,-0.255373585074,-0.258829427138,-0.262176061984,-0.265416082472,-0.268551867665,-0.271585605744,-0.274519314016,-0.277354856462,-0.280093959166,-0.282738223959,-0.285289140483,-0.287748096935,-0.290116389624,-0.292395231524,-0.294585759941,-0.296689043389,-0.298706087797,-0.300637842105,-0.302485203322,-0.304249021126,-0.305930102022,-0.307529213147,-0.309047085723,-0.310484418221,-0.311841879249,-0.313120110201,-0.314319727689,-0.315441325776,-0.316485478030,-0.317452739421,-0.318343648064,-0.319158726836,-0.319898484868,-0.320563418926,-0.321154014692,-0.321670747949,-0.322114085684,-0.322484487115,-0.322782404639,-0.323008284721,-0.323162568718,-0.323245693647,-0.323258092903,-0.323200196926,-0.323072433826,-0.322875229966,-0.322609010503,-0.322274199899,-0.321871222393,-0.321400502445,-0.320862465154,-0.320257536638,-0.319586144402,-0.318848717676,-0.318045687726,-0.317177488151,-0.316244555163,-0.315247327837,-0.314186248351,-0.313061762215,-0.311874318472,-0.310624369893,-0.309312373158,-0.307938789019,-0.306504082457,-0.305008722821,-0.303453183961,-0.301837944348,-0.300163487183,-0.298430300502,-0.296638877262,-0.294789715432,-0.292883318060,-0.290920193346,-0.288900854700,-0.286825820796,-0.284695615614,-0.282510768486,-0.280271814124,-0.277979292648,-0.275633749611,-0.273235736010,-0.270785808301,-0.268284528403,-0.265732463698,-0.263130187030,-0.260478276695,-0.257777316426,-0.255027895383,-0.252230608123,-0.249386054586,-0.246494840056,-0.243557575139,-0.240574875720,-0.237547362929,-0.234475663096,-0.231360407707,-0.228202233359,-0.225001781704,-0.221759699398,-0.218476638044,-0.215153254134,-0.211790208985,-0.208388168676,-0.204947803982,-0.201469790304,-0.197954807601,-0.194403540310,-0.190816677278,-0.187194911680,-0.183538940942,-0.179849466659,-0.176127194510,-0.172372834176,-0.168587099251,-0.164770707155,-0.160924379045,-0.157048839721,-0.153144817533,-0.149213044289,-0.145254255156,-0.141269188567,-0.137258586117,-0.133223192466,-0.129163755237,-0.125081024915,-0.120975754741,-0.116848700610,-0.112700620963,-0.108532276681,-0.104344430978,-0.100137849289,-0.095913299167,-0.091671550165,-0.087413373728,-0.083139543083,-0.078850833121,-0.074548020287,-0.070231882464,-0.065903198859,-0.061562749887,-0.057211317053,-0.052849682836,-0.048478630572,-0.044098944338,-0.039711408828,-0.035316809240,-0.030915931153,-0.026509560408,-0.022098482990,-0.017683484904,-0.013265352056,-0.008844870136,-0.004422824489
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999915045137
