A_re,0.111826507334,0.132242016758,0.149838186959,0.165500170613,0.179719232471,0.192800909758,0.204950092921,0.216311759604,0.226992709112,0.237074119348,0.246619258730,0.255678458132,0.264292445732,0.272494658574,0.280312890026,0.287770492217,0.294887271962,0.301680170481,0.308163787370,0.314350790279,0.320252239322,0.325877846919,0.331236188076,0.336334872186,0.341180684576,0.345779704076,0.350137401364,0.354258721787,0.358148155551,0.361809797526,0.365247398497,0.368464409294,0.371464018959,0.374249187910,0.376822676867,0.379187072180,0.381344808080,0.383298186294,0.385049393391,0.386600516164,0.387953555298,0.389110437565,0.390073026702,0.390843133164,0.391422522861,0.391812925011,0.392016039206,0.392033541783,0.391867091564,0.391518335046,0.390988911093,0.390280455176,0.389394603211,0.388332995033,0.387097277546,0.385689107560,0.384110154374,0.382362102098,0.380446651755,0.378365523172,0.376120456689,0.373713214683,0.371145582943,0.368419371886,0.365536417642,0.362498583014,0.359307758315,0.355965862100,0.352474841796,0.348836674233,0.345053366091,0.341126954263,0.337059506139,0.332853119820,0.328509924259,0.324032079342,0.319421775905,0.314681235698,0.309812711291,0.304818485928,0.299700873339,0.294462217498,0.289104892343,0.283631301456,0.278043877697,0.272345082805,0.266537406968,0.260623368349,0.254605512589,0.248486412273,0.242268666372,0.235954899654,0.229547762071,0.223049928113,0.216464096152,0.209792987746,0.203039346938,0.196205939518,0.189295552278,0.182310992240,0.175255085870,0.168130678270,0.160940632359,0.153687828036,0.146375161327,0.139005543519,0.131581900281,0.124107170771,0.116584306733,0.109016271582,0.101406039474,0.093756594376,0.086070929117,0.078352044435,0.070602948014,0.062826653517,0.055026179605,0.047204548961,0.039364787294,0.031509922351,0.023642982917,0.015766997811,0.007884994883
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.111826507334,-0.132242016758,-0.149838186959,-0.165500170613,-0.179719232471,-0.192800909758,-0.204950092921,-0.216311759604,-0.226992709112,-0.237074119348,-0.246619258730,-0.255678458132,-0.264292445732,-0.272494658574,-0.280312890026,-0.287770492217,-0.294887271962,-0.301680170481,-0.308163787370,-0.314350790279,-0.320252239322,-0.325877846919,-0.331236188076,-0.336334872186,-0.341180684576,-0.345779704076,-0.350137401364,-0.354258721787,-0.358148155551,-0.361809797526,-0.365247398497,-0.368464409294,-0.371464018959,-0.374249187910,-0.376822676867,-0.379187072180,-0.381344808080,-0.383298186294,-0.385049393391,-0.386600516164,-0.387953555298,-0.389110437565,-0.390073026702,-0.390843133164,-0.391422522861,-0.391812925011,-0.392016039206,-0.392033541783,-0.391867091564,-0.391518335046,-0.390988911093,-0.390280455176,-0.389394603211,-0.388332995033,-0.387097277546,-0.385689107560,-0.384110154374,-0.382362102098,-0.380446651755,-0.378365523172,-0.376120456689,-0.373713214683,-0.371145582943,-0.368419371886,-0.365536417642,-0.362498583014,-0.359307758315,-0.355965862100,-0.352474841796,-0.348836674233,-0.345053366091,-0.341126954263,-0.337059506139,-0.332853119820,-0.328509924259,-0.324032079342,-0.319421775905,-0.314681235698,-0.309812711291,-0.304818485928,-0.299700873339,-0.294462217497,-0.289104892343,-0.283631301456,-0.278043877697,-0.272345082805,-0.266537406968,-0.260623368349,-0.254605512589,-0.248486412273,-0.242268666372,-0.235954899654,-0.229547762071,-0.223049928113,-0.216464096152,-0.209792987746,-0.203039346938,-0.196205939518,-0.189295552278,-0.182310992240,-0.175255085870,-0.168130678270,-0.160940632359,-0.153687828036,-0.146375161327,-0.139005543519,-0.131581900281,-0.124107170771,-0.116584306733,-0.109016271582,-0.101406039474,-0.093756594376,-0.086070929117,-0.078352044435,-0.070602948014,-0.062826653517,-0.055026179605,-0.047204548961,-0.039364787294,-0.031509922351,-0.023642982917,-0.015766997811,-0.007884994883
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.999816369663
