A_re,0.717051644884,0.828894901131,0.910745354256,0.967304413186,1.001057737528,1.013606218003,1.006201855743,0.979997349121,0.936172127758,0.875997497426,0.800868416466,0.712315287325,0.612002857098,0.501720297518,0.383364990657,0.258921718743,0.130438494386
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.717051644884,-0.828894901131,-0.910745354256,-0.967304413186,-1.001057737528,-1.013606218003,-1.006201855743,-0.979997349121,-0.936172127758,-0.875997497426,-0.800868416466,-0.712315287325,-0.612002857098,-0.501720297518,-0.383364990657,-0.258921718743,-0.130438494386
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.992326172232
