A_re,0.459475812100,0.538570581060,0.603030504595,0.656176319700,0.699760424569,0.734820254061,0.762025384096,0.781842808326,0.794624544570,0.800657802855,0.800195398628,0.793474970458,0.780731468849,0.762205392857,0.738148218851,0.708825900750,0.674520997684,0.635533792817,0.592182649005,0.544803772493,0.493750507619,0.439392253675,0.382113073685,0.322310050194,0.260391433030,0.196774616836,0.131883981093,0.066148621647
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.459475812100,-0.538570581060,-0.603030504595,-0.656176319700,-0.699760424569,-0.734820254061,-0.762025384096,-0.781842808326,-0.794624544570,-0.800657802855,-0.800195398628,-0.793474970458,-0.780731468849,-0.762205392857,-0.738148218851,-0.708825900750,-0.674520997684,-0.635533792817,-0.592182649005,-0.544803772493,-0.493750507619,-0.439392253675,-0.382113073685,-0.322310050194,-0.260391433030,-0.196774616836,-0.131883981093,-0.066148621647
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
# constraint,power
# norm_sq,21.237166338267
# dEdt,1.000000000000
# lambda_max,0.996880072224
