A_re,0.150958566741,0.178313293611,0.201730190914,0.222388891678,0.240938736222,0.257779636240,0.273176777926,0.287315487643,0.300330477037,0.312322720860,0.323369810673,0.333532621985,0.342859780550,0.351390754212,0.359158053504,0.366188835511,0.372506097075,0.378129578510,0.383076458914,0.387361898601,0.390999467497,0.394001487171,0.396379306548,0.398143526073,0.399304181306,0.399870894277,0.399852998941,0.399259645638,0.398099888387,0.396382758018,0.394117323532,0.391312743607,0.387978309783,0.384123482582,0.379757921581,0.374891510292,0.369534376530,0.363696908860,0.357389769604,0.350623904820,0.343410551605,0.335761242997,0.327687810763,0.319202386257,0.310317399558,0.301045577047,0.291399937563,0.281393787270,0.271040713342,0.260354576572,0.249349502990,0.238039874569,0.226440319101,0.214565699297,0.202431101184,0.190051821844,0.177443356558,0.164621385396,0.151601759299,0.138400485704,0.125033713738,0.111517719033,0.097868888195,0.084103702951,0.070238724032,0.056290574794,0.042275924636,0.028211472226,0.014113928579
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.150958566741,-0.178313293611,-0.201730190914,-0.222388891678,-0.240938736222,-0.257779636240,-0.273176777926,-0.287315487643,-0.300330477037,-0.312322720860,-0.323369810673,-0.333532621985,-0.342859780550,-0.351390754212,-0.359158053504,-0.366188835511,-0.372506097075,-0.378129578510,-0.383076458914,-0.387361898601,-0.390999467497,-0.394001487171,-0.396379306548,-0.398143526073,-0.399304181306,-0.399870894277,-0.399852998941,-0.399259645638,-0.398099888387,-0.396382758018,-0.394117323532,-0.391312743607,-0.387978309783,-0.384123482582,-0.379757921581,-0.374891510292,-0.369534376530,-0.363696908860,-0.357389769604,-0.350623904821,-0.343410551605,-0.335761242997,-0.327687810763,-0.319202386257,-0.310317399558,-0.301045577047,-0.291399937563,-0.281393787270,-0.271040713342,-0.260354576572,-0.249349502990,-0.238039874569,-0.226440319101,-0.214565699297,-0.202431101184,-0.190051821844,-0.177443356558,-0.164621385396,-0.151601759299,-0.138400485704,-0.125033713738,-0.111517719033,-0.097868888195,-0.084103702951,-0.070238724032,-0.056290574794,-0.042275924636,-0.028211472226,-0.014113928579
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.999433999283
