A_re,0.342255468912,0.401409435151,0.449811831145,0.489949754249,0.523138721222,0.550158371259,0.571511104120,0.587545277381,0.598520546600,0.604645322014,0.606099519221,0.603048983440,0.595654917028,0.584080156635,0.568493376606,0.549071873760,0.526003347292,0.499486943995,0.469733750738,0.436966860376,0.401421101141,0.363342495652,0.322987499604,0.280622059123,0.236520518152,0.190964401772,0.144241097551,0.096642454200,0.048463314757
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.342255468912,-0.401409435151,-0.449811831145,-0.489949754249,-0.523138721222,-0.550158371259,-0.571511104120,-0.587545277381,-0.598520546600,-0.604645322014,-0.606099519221,-0.603048983440,-0.595654917028,-0.584080156635,-0.568493376606,-0.549071873760,-0.526003347292,-0.499486943995,-0.469733750738,-0.436966860376,-0.401421101141,-0.363342495652,-0.322987499604,-0.280622059123,-0.236520518152,-0.190964401772,-0.144241097551,-0.096642454200,-0.048463314757
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,12.566370614359
# dEdt,1.000000000000
# lambda_max,0.997075696199
