A_re,0.177685449561,0.209228625639,0.235717808505,0.258495803342,0.278287088680,0.295528076821,0.310501740348,0.323401880027,0.334367309555,0.343501539173,0.350884819193,0.356581870544,0.360647041645,0.363127857490,0.364067524651,0.363506735203,0.361484985874,0.358041553021,0.353216217415,0.347049803081,0.339584575151,0.330864528765,0.320935592269,0.309845761898,0.297645180829,0.284386172446,0.270123235419,0.254913006601,0.238814196525,0.221887501396,0.204195494785,0.185802501721,0.166774457480,0.147178753069,0.127084069155,0.106560200007,0.085677868889,0.064508536188,0.043124201508,0.021597200857
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.177685449561,-0.209228625639,-0.235717808505,-0.258495803342,-0.278287088680,-0.295528076821,-0.310501740348,-0.323401880027,-0.334367309555,-0.343501539173,-0.350884819193,-0.356581870544,-0.360647041645,-0.363127857490,-0.364067524651,-0.363506735203,-0.361484985874,-0.358041553021,-0.353216217415,-0.347049803081,-0.339584575151,-0.330864528765,-0.320935592269,-0.309845761898,-0.297645180829,-0.284386172446,-0.270123235419,-0.254913006601,-0.238814196525,-0.221887501396,-0.204195494785,-0.185802501721,-0.166774457480,-0.147178753069,-0.127084069155,-0.106560200007,-0.085677868889,-0.064508536188,-0.043124201508,-0.021597200857
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.998396067519
