A_re,0.149571640959,0.176372750744,0.199078361933,0.218835705480,0.236269100821,0.251758070999,0.265550801423,0.277818347452,0.288683493405,0.298237386187,0.306549725275,0.313675314538,0.319658443556,0.324535914026,0.328339187642,0.331095945522,0.332831242216,0.333568373388,0.333329536736,0.332136340602,0.330010198311,0.326972635321,0.323045528802,0.318251294066,0.312613028612,0.306154621934,0.298900837319,0.290877370467,0.282110888722,0.272629053924,0.262460531265,0.251634986137,0.240183070526,0.228136400325,0.215527524627,0.202389887982,0.188757786397,0.174666317788,0.160151327506,0.145249349467,0.129997543394,0.114433628601,0.098595814734,0.082522729844,0.066253346144,0.049826903783,0.033282832943,0.016660674567
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.149571640959,-0.176372750744,-0.199078361933,-0.218835705480,-0.236269100821,-0.251758070999,-0.265550801423,-0.277818347452,-0.288683493405,-0.298237386187,-0.306549725275,-0.313675314538,-0.319658443556,-0.324535914026,-0.328339187642,-0.331095945522,-0.332831242216,-0.333568373388,-0.333329536736,-0.332136340602,-0.330010198311,-0.326972635321,-0.323045528802,-0.318251294066,-0.312613028612,-0.306154621934,-0.298900837319,-0.290877370467,-0.282110888722,-0.272629053924,-0.262460531265,-0.251634986137,-0.240183070526,-0.228136400325,-0.215527524627,-0.202389887982,-0.188757786397,-0.174666317788,-0.160151327506,-0.145249349467,-0.129997543394,-0.114433628601,-0.098595814734,-0.082522729844,-0.066253346144,-0.049826903783,-0.033282832943,-0.016660674567
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.998864623787
