A_re,0.080816539150,0.095528495971,0.108175706363,0.119394685711,0.129537569379,0.138822519337,0.147395179461,0.155358087491,0.162786361900,0.169736760814,0.176253242909,0.182370550764,0.188116613048,0.193514208700,0.198582152328,0.203336158895,0.207789487606,0.211953430117,0.215837686634,0.219450659776,0.222799687110,0.225891227255,0.228731010364,0.231324160939,0.233675298919,0.235788623514,0.237667983243,0.239316934793,0.240738792800,0.241936672155,0.242913524143,0.243672167445,0.244215314840,0.244545596276,0.244665578874,0.244577784317,0.244284703990,0.243788812196,0.243092577706,0.242198473854,0.241108987373,0.239826626114,0.238353925804,0.236693455931,0.234847824864,0.232819684307,0.230611733124,0.228226720641,0.225667449437,0.222936777710,0.220037621229,0.216972954930,0.213745814175,0.210359295708,0.206816558338,0.203120823359,0.199275374741,0.195283559098,0.191148785462,0.186874524864,0.182464309746,0.177921733207,0.173250448106,0.168454166015,0.163536656053,0.158501743586,0.153353308816,0.148095285264,0.142731658150,0.137266462681,0.131703782240,0.126047746505,0.120302529482,0.114472347462,0.108561456914,0.102574152312,0.096514763897,0.090387655391,0.084197221648,0.077947886266,0.071644099144,0.065290334001,0.058891085859,0.052450868485,0.045974211804,0.039465659278,0.032929765265,0.026371092345,0.019794208637,0.013203685084,0.006604092734
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.080816539150,-0.095528495971,-0.108175706363,-0.119394685711,-0.129537569379,-0.138822519337,-0.147395179461,-0.155358087491,-0.162786361900,-0.169736760814,-0.176253242909,-0.182370550764,-0.188116613048,-0.193514208700,-0.198582152328,-0.203336158895,-0.207789487606,-0.211953430117,-0.215837686634,-0.219450659776,-0.222799687110,-0.225891227255,-0.228731010364,-0.231324160939,-0.233675298919,-0.235788623514,-0.237667983243,-0.239316934793,-0.240738792800,-0.241936672155,-0.242913524143,-0.243672167445,-0.244215314840,-0.244545596276,-0.244665578874,-0.244577784317,-0.244284703990,-0.243788812196,-0.243092577706,-0.242198473854,-0.241108987373,-0.239826626114,-0.238353925804,-0.236693455931,-0.234847824864,-0.232819684307,-0.230611733124,-0.228226720641,-0.225667449437,-0.222936777710,-0.220037621229,-0.216972954930,-0.213745814175,-0.210359295708,-0.206816558338,-0.203120823359,-0.199275374741,-0.195283559098,-0.191148785462,-0.186874524864,-0.182464309746,-0.177921733207,-0.173250448106,-0.168454166015,-0.163536656053,-0.158501743586,-0.153353308816,-0.148095285264,-0.142731658150,-0.137266462681,-0.131703782240,-0.126047746505,-0.120302529482,-0.114472347462,-0.108561456914,-0.102574152312,-0.096514763897,-0.090387655391,-0.084197221648,-0.077947886266,-0.071644099144,-0.065290334001,-0.058891085859,-0.052450868485,-0.045974211804,-0.039465659278,-0.032929765265,-0.026371092345,-0.019794208637,-0.013203685084,-0.006604092734
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999669109263
