A_re,0.052297980766,0.061854092912,0.070097084776,0.077441552400,0.084117828504,0.090269339177,0.095992400234,0.101355272702,0.106408331624,0.111189941890,0.115730067470,0.120052598743,0.124176913768,0.128118960716,0.131892029463,0.135507314869,0.138974336568,0.142301257516,0.145495129604,0.148562085740,0.151507491985,0.154336069435,0.157051992888,0.159658971464,0.162160315053,0.164558989519,0.166857662892,0.169058744279,0.171164416851,0.173176665964,0.175097303263,0.176927987449,0.178670242251,0.180325472047,0.181894975501,0.183379957516,0.184781539736,0.186100769824,0.187338629669,0.188496042675,0.189573880253,0.190572967616,0.191494088966,0.192337992152,0.193105392853,0.193796978353,0.194413410949,0.194955331028,0.195423359867,0.195818102163,0.196140148343,0.196390076657,0.196568455093,0.196675843122,0.196712793295,0.196679852696,0.196577564280,0.196406468093,0.196167102391,0.195860004667,0.195485712592,0.195044764878,0.194537702066,0.193965067258,0.193327406775,0.192625270774,0.191859213798,0.191029795294,0.190137580075,0.189183138745,0.188167048090,0.187089891429,0.185952258933,0.184754747912,0.183497963079,0.182182516780,0.180809029201,0.179378128557,0.177890451250,0.176346642012,0.174747354025,0.173093249026,0.171384997393,0.169623278211,0.167808779327,0.165942197390,0.164024237874,0.162055615088,0.160037052176,0.157969281104,0.155853042631,0.153689086279,0.151478170281,0.149221061527,0.146918535498,0.144571376191,0.142180376033,0.139746335792,0.137270064477,0.134752379226,0.132194105198,0.129596075444,0.126959130783,0.124284119666,0.121571898034,0.118823329171,0.116039283552,0.113220638683,0.110368278940,0.107483095398,0.104565985658,0.101617853673,0.098639609557,0.095632169407,0.092596455108,0.089533394138,0.086443919370,0.083328968872,0.080189485697,0.077026417679,0.073840717218,0.070633341064,0.067405250103,0.064157409133,0.060890786640,0.057606354578,0.054305088133,0.050987965499,0.047655967641,0.044310078064,0.040951282576,0.037580569047,0.034198927173,0.030807348233,0.027406824846,0.023998350727,0.020582920444,0.017161529168,0.013735172428,0.010304845863,0.006871544971,0.003436264860
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.052297980766,-0.061854092912,-0.070097084776,-0.077441552400,-0.084117828504,-0.090269339177,-0.095992400234,-0.101355272702,-0.106408331624,-0.111189941890,-0.115730067470,-0.120052598743,-0.124176913768,-0.128118960716,-0.131892029463,-0.135507314869,-0.138974336568,-0.142301257516,-0.145495129604,-0.148562085740,-0.151507491985,-0.154336069435,-0.157051992888,-0.159658971464,-0.162160315053,-0.164558989519,-0.166857662892,-0.169058744279,-0.171164416851,-0.173176665964,-0.175097303263,-0.176927987449,-0.178670242251,-0.180325472047,-0.181894975501,-0.183379957516,-0.184781539736,-0.186100769824,-0.187338629669,-0.188496042675,-0.189573880253,-0.190572967616,-0.191494088966,-0.192337992152,-0.193105392853,-0.193796978353,-0.194413410949,-0.194955331028,-0.195423359867,-0.195818102163,-0.196140148343,-0.196390076657,-0.196568455093,-0.196675843122,-0.196712793295,-0.196679852696,-0.196577564280,-0.196406468093,-0.196167102391,-0.195860004667,-0.195485712592,-0.195044764878,-0.194537702066,-0.193965067258,-0.193327406775,-0.192625270774,-0.191859213798,-0.191029795294,-0.190137580075,-0.189183138745,-0.188167048090,-0.187089891429,-0.185952258933,-0.184754747912,-0.183497963079,-0.182182516780,-0.180809029201,-0.179378128557,-0.177890451250,-0.176346642012,-0.174747354025,-0.173093249026,-0.171384997393,-0.169623278211,-0.167808779327,-0.165942197390,-0.164024237874,-0.162055615088,-0.160037052176,-0.157969281104,-0.155853042631,-0.153689086279,-0.151478170281,-0.149221061527,-0.146918535498,-0.144571376191,-0.142180376033,-0.139746335792,-0.137270064477,-0.134752379226,-0.132194105198,-0.129596075444,-0.126959130783,-0.124284119666,-0.121571898034,-0.118823329171,-0.116039283552,-0.113220638683,-0.110368278940,-0.107483095398,-0.104565985658,-0.101617853673,-0.098639609557,-0.095632169407,-0.092596455108,-0.089533394138,-0.086443919370,-0.083328968872,-0.080189485697,-0.077026417679,-0.073840717218,-0.070633341064,-0.067405250103,-0.064157409133,-0.060890786640,-0.057606354578,-0.054305088133,-0.050987965499,-0.047655967641,-0.044310078064,-0.040951282576,-0.037580569047,-0.034198927173,-0.030807348233,-0.027406824846,-0.023998350727,-0.020582920444,-0.017161529168,-0.013735172428,-0.010304845863,-0.006871544971,-0.003436264860
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999861492620
